occupants,lighting_interior,lighting_exterior,cooking_range,refrigerator,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,plug_loads_tv,plug_loads_other,hot_water_fixtures,lighting_garage,lighting_exterior_holiday,ceiling_fan,outage,heating_season,cooling_season,natural_ventilation,water_heater_setpoint
0.333,0.186,0.35,0,0.611,0,0,0,0,0,0.186,0.585,0.0475,0.35,0,0.288,0,1,1,0,125
0.333,0.181,0.336,0.25,0.641,0,0,0,0,0,0.196,0.591,0.237,0.336,0,0.284,0,1,1,0,125
0.667,0.311,0.392,0,0.641,0,0,0,0,0,0.222,0.717,0,0.392,0,0.347,0,1,1,0,125
0.667,0.315,0.433,0,0.641,0,0,0,0,0,0.235,0.705,0.196,0.433,0,0.375,0,1,1,0,125
0.333,0.196,0.447,0,0.626,0,0,0,0,0,0.263,0.597,0.421,0.447,0,0.321,0,1,1,0,125
0.333,0.232,0.545,0.517,0.672,0,0,0,0,0,0.327,0.61,0,0.545,0,0.354,0,1,1,0,125
0.667,0.545,0.741,0,0.733,0,0,0.51,0.5,0.633,0.402,0.805,0.332,0.741,0,0.58,0,1,1,0,125
1,0.977,0.881,0,0.764,0,0,0.76,0,0.45,0.541,0.993,0.0949,0.881,0,0.881,0,1,1,0,125
1,0.994,0.937,0,0.733,0,0,0.93,0,0,0.758,0.937,0.332,0.937,0,0.937,0,1,1,0,125
1,0.828,0.993,0,0.718,0,0,0.651,0,0,0.936,0.88,0.237,0.993,0,0.993,0,1,1,0,125
1,0.625,0.965,0,0.703,0,0,0.274,0,0,0.887,0.843,0.432,0.965,0,0.965,0,1,1,0,125
1,0.376,0.825,0,0.672,0,0,0.624,0,0,0.536,0.655,0.38,0.825,0,0.636,0,1,1,0,125
1,0.183,0.699,0,0.626,0,0,0.379,0,0,0.232,0.605,0,0.699,0,0.552,0,1,1,0,125
1,0.0743,0.559,0,0.611,0,0,0,0,0,0.0954,0.529,0,0.559,0,0.358,0,1,1,1,125
1,0.0578,0.517,0,0.596,0,0,0,0,0,0.0464,0.516,0,0.517,0,0.344,0,1,1,1,125
1,0.0495,0.517,0,0.58,0,0,0,0,0,0.0232,0.465,0,0.517,0,0.258,0,1,1,1,125
1,0.0495,0.503,0,0.565,0,0,0,0,0,0.018,0.465,0,0.503,0,0.258,0,1,1,1,125
1,0.0495,0.461,0,0.55,0,0,0,0,0,0.0284,0.465,0,0.461,0,0.258,0,1,1,1,125
1,0.0495,0.503,0,0.55,0,0,0,0,0,0.0464,0.465,0.132,0.503,0,0.258,0,1,1,1,125
0.667,0.151,0.601,0,0.58,0,0,0,0,0,0.0747,0.541,0.11,0.601,0,0.372,0,1,1,1,125
0.333,0.0495,0.657,0,0.611,0,0,0,0,0,0.103,0.465,0,0.657,0,0.258,0,1,1,1,125
0.333,0.0495,0.475,0,0.626,0,0,0,0,0,0.126,0.465,0,0.475,0,0.258,0,1,1,1,125
0.333,0.0495,0.322,0,0.626,0,0,0,0,0,0.149,0.465,0.142,0.322,0,0.258,0,1,1,1,125
0.333,0.0495,0.336,0,0.611,0,0,0,0,0,0.168,0.465,0,0.336,0,0.258,0,1,1,1,125
0.333,0.0495,0.35,0,0.611,0,0,0,0,0,0.186,0.465,0,0.35,0,0.258,0,1,1,1,125
0.333,0.181,0.336,0,0.641,0,0,0,0,0,0.196,0.591,0,0.336,0,0.284,0,1,1,1,125
0.333,0.18,0.392,0,0.641,0,0,0,0,0,0.222,0.591,0,0.392,0,0.302,0,1,1,1,125
0.333,0.182,0.433,0.2,0.641,0,0,0,0,0,0.235,0.585,0,0.433,0,0.316,0,1,1,1,125
0.667,0.342,0.447,0.05,0.626,0,0,0,0,0,0.263,0.73,0,0.447,0,0.384,0,1,1,1,125
0.667,0.415,0.545,0,0.672,0,0,0,0,0,0.327,0.755,0.237,0.545,0,0.449,0,1,1,1,125
0.667,0.545,0.741,0,0.733,0,0,0,0,0,0.402,0.805,0.142,0.741,0,0.58,0,1,1,1,125
0.667,0.668,0.881,0,0.764,0,0,0,0,0,0.541,0.817,0.433,0.881,0,0.673,0,1,1,1,125
0.667,0.679,0.937,0,0.733,0,0,0,0,0,0.758,0.78,0.142,0.937,0,0.711,0,1,1,1,125
1,0.828,0.993,0,0.718,0,0,0,0,0,0.936,0.88,0.142,0.993,0,0.993,0,1,1,1,125
1,0.433,0.965,0,0.703,0,0,0,0,0,0.887,0.717,0.0949,0.965,0,0.729,0,1,1,1,125
1,0.376,0.825,0,0.672,0,0,0,0,0,0.536,0.655,0.142,0.825,0,0.636,0,1,1,1,125
1,0.183,0.699,0,0.626,0,0,0,0,0,0.232,0.605,0.0949,0.699,0,0.552,0,1,1,1,125
1,0.0991,0.559,0,0.611,0,0,0,0,0,0.0954,0.592,0.142,0.559,0,0.459,0,1,1,0,125
1,0.0661,0.517,0,0.596,0,0,0,0,0,0.0464,0.567,0,0.517,0,0.431,0,1,1,0,125
1,0.0495,0.517,0,0.58,0,0,0,0,0,0.0232,0.51,0,0.517,0,0.344,0,1,1,0,125
1,0.0495,0.503,0,0.565,0,0,0,0,0,0.018,0.504,0,0.503,0,0.34,0,1,1,0,125
1,0.0495,0.461,0,0.55,0,0,0,0,0,0.0284,0.465,0,0.461,0,0.258,0,1,1,0,125
1,0.0495,0.503,0.25,0.55,0,0,0,0,0,0.0464,0.465,0.106,0.503,0,0.258,0,1,1,0,125
1,0.151,0.601,0,0.58,0,0,0,0,0,0.0747,0.541,0.161,0.601,0,0.372,0,1,1,0,125
0.667,0.183,0.657,0,0.611,0,0,0,0,0,0.103,0.572,0.0949,0.657,0,0.391,0,1,1,0,125
0.333,0.0495,0.475,0,0.626,0,0,0,0,0,0.126,0.465,0,0.475,0,0.258,0,1,1,0,125
0.333,0.0495,0.322,0,0.626,0,0,0,0,0,0.149,0.465,0.19,0.322,0,0.258,0,1,1,0,125
0.333,0.0495,0.336,0,0.611,0,0,0,0,0,0.168,0.465,0.245,0.336,0,0.258,0,1,1,0,125
0.667,0.322,0.35,0,0.611,0,0,0,0,0,0.186,0.705,0.321,0.35,0,0.319,0,1,1,0,125
0.333,0.181,0.336,0,0.641,0,0,0,0,0,0.196,0.591,0.229,0.336,0,0.284,0,1,1,0,125
0.333,0.18,0.392,0,0.641,0,0,0,0,0,0.222,0.591,0.126,0.392,0,0.302,0,1,1,0,125
0.333,0.182,0.433,0,0.641,0,0,0,0,0,0.235,0.585,0.0949,0.433,0,0.316,0,1,1,0,125
0.333,0.0495,0.447,0,0.626,0,0,0,0,0,0.263,0.465,0,0.447,0,0.258,0,1,1,0,125
0.333,0.0495,0.545,0,0.672,0,0,0,0,0,0.327,0.465,0.237,0.545,0,0.258,0,1,1,0,125
0.333,0.297,0.741,0.25,0.733,0,0,0,0,0,0.402,0.635,0.332,0.741,0,0.419,0,1,1,0,125
1,0.977,0.881,0,0.764,0,0,0,0,0,0.541,0.993,0,0.881,0,0.881,0,1,1,0,125
1,0.994,0.937,0,0.733,0,0,0,0,0,0.758,0.937,0,0.937,0,0.937,0,1,1,0,125
1,0.828,0.993,0,0.718,0,0,0,0,0,0.936,0.88,0.128,0.993,0,0.993,0,1,1,0,125
0.667,0.433,0.965,0,0.703,0,0,0,0,0,0.887,0.717,0.466,0.965,0,0.729,0,1,1,0,125
0.667,0.213,0.825,0,0.672,0,0,0,0,0,0.536,0.56,0.265,0.825,0,0.447,0,1,1,0,125
0.667,0.116,0.699,0,0.626,0,0,0,0,0,0.232,0.535,0,0.699,0,0.405,0,1,1,0,125
0.667,0.0495,0.559,0,0.611,0,0,0,0,0,0.0954,0.465,0,0.559,0,0.258,0,1,1,1,125
0.667,0.0495,0.517,0,0.596,0,0,0,0,0,0.0464,0.465,0.142,0.517,0,0.258,0,1,1,1,125
0.667,0.0495,0.517,0,0.58,0,0,0,0,0,0.0232,0.465,0,0.517,0,0.258,0,1,1,1,125
0.667,0.0495,0.503,0,0.565,0,0,0,0,0,0.018,0.465,0,0.503,0,0.258,0,1,1,1,125
1,0.0495,0.461,0,0.55,0,0,0,0,0,0.0284,0.465,0,0.461,0,0.258,0,1,1,1,125
1,0.0495,0.503,0.25,0.55,0,0,0,0,0,0.0464,0.465,0,0.503,0,0.258,0,1,1,1,125
1,0.151,0.601,0,0.58,0,0,0,0,0,0.0747,0.541,0.206,0.601,0,0.372,0,1,1,1,125
1,0.449,0.657,0,0.611,0,0,0,0,0,0.103,0.787,0.0876,0.657,0,0.657,0,1,1,1,125
0.333,0.192,0.475,0,0.626,0,0,0,0,0,0.126,0.579,0,0.475,0,0.33,0,1,1,1,125
0.333,0.197,0.322,0,0.626,0,0,0,0,0,0.149,0.579,0,0.322,0,0.279,0,1,1,1,125
0.333,0.192,0.336,0.25,0.611,0,0,0,0,0,0.168,0.579,0,0.336,0,0.284,0,1,1,1,125
0.667,0.322,0.35,0,0.611,0,0,0,0,0,0.186,0.705,0.0949,0.35,0,0.319,0,1,1,1,125
0.667,0.313,0.336,0,0.641,0,0,0,0,0,0.196,0.717,0.0475,0.336,0,0.31,0,1,1,1,125
0,0.0495,0.392,0,0.641,0,0,0,0,0,0.222,0.465,0.142,0.392,0,0.258,0,1,1,1,125
0.333,0.182,0.433,0,0.641,0,0,0,0,0,0.235,0.585,0,0.433,0,0.316,0,1,1,1,125
0.333,0.196,0.447,0,0.626,0,0,0,0,0,0.263,0.597,0.399,0.447,0,0.321,0,1,1,1,125
0.333,0.232,0.545,0.2,0.672,0,0,0,0,0,0.327,0.61,0.0949,0.545,0,0.354,0,1,1,1,125
0.333,0.297,0.741,1,0.733,0,0,0,0,0,0.402,0.635,0.0475,0.741,0,0.419,0,1,1,1,125
0.667,0.668,0.881,0.0833,0.764,0,0,0,0,0,0.541,0.817,0.386,0.881,0,0.673,0,1,1,1,125
0.667,0.679,0.937,0,0.733,0,0,0,0,0,0.758,0.78,0.632,0.937,0,0.711,0,1,1,1,125
0.333,0.309,0.993,0,0.718,0,0,0.334,0.5,0.633,0.936,0.604,0.506,0.993,0,0.503,0,1,1,1,125
1,0.625,0.965,0,0.703,0,0,0.33,0,0.183,0.887,0.843,0.134,0.965,0,0.965,0,1,1,1,125
1,0.376,0.825,0,0.672,0,0,0,0,0,0.536,0.655,0.0949,0.825,0,0.636,0,1,1,1,125
1,0.116,0.699,0,0.626,0,0,0,0,0,0.232,0.535,0.0475,0.699,0,0.405,0,1,1,1,125
1,0.0495,0.559,0,0.611,0,0,0,0,0,0.113,0.465,0,0.559,0,0.258,0,1,1,0,125
1,0.0495,0.517,0,0.596,0,0,0,0,0,0.0567,0.465,0,0.517,0,0.258,0,1,1,0,125
1,0.0495,0.517,0,0.58,0,0,0,0,0,0.0309,0.465,0,0.517,0,0.258,0,1,1,0,125
1,0.0495,0.503,0,0.565,0,0,0,0,0,0.0206,0.465,0,0.503,0,0.258,0,1,1,0,125
1,0.0495,0.461,0,0.55,0,0,0,0.393,0.05,0.0284,0.465,0,0.461,0,0.258,0,1,1,0,125
1,0.0834,0.503,0,0.55,0,0,0.342,0.107,0.767,0.0361,0.516,0,0.503,0,0.34,0,1,1,0,125
1,0.151,0.601,0,0.58,0,0,0.421,0,0,0.0619,0.541,0,0.601,0,0.372,0,1,1,0,125
1,0.183,0.657,0,0.611,0,0,0.808,0,0,0.111,0.572,0,0.657,0,0.391,0,1,1,0,125
1,0.335,0.475,0,0.626,0,0,0,0,0,0.183,0.692,0.0949,0.475,0,0.403,0,1,1,0,125
1,0.344,0.322,0,0.626,0.0827,0,0,0,0,0.242,0.692,0.133,0.322,0,0.3,0,1,1,0,125
1,0.335,0.336,0,0.611,0.848,0.267,0,0,0,0.289,0.692,0,0.336,0,0.31,0,1,1,0,125
0.667,0.322,0.35,0,0.611,0.491,0,0,0,0,0.317,0.705,0.38,0.35,0,0.319,0,1,1,0,125
0.667,0.313,0.336,0,0.641,0.476,0,0,0,0,0.34,0.717,0.332,0.336,0,0.31,0,1,1,0,125
0.667,0.311,0.392,0,0.641,0.191,0,0,0,0,0.402,0.717,0,0.392,0,0.347,0,1,1,0,125
0.667,0.315,0.433,0,0.641,0,0,0,0,0,0.459,0.705,0.0949,0.433,0,0.375,0,1,1,0,125
0.667,0.196,0.447,0.25,0.626,0,0,0,0,0,0.505,0.597,0.17,0.447,0,0.321,0,1,1,0,125
1,0.598,0.545,0,0.672,0,0,0,0,0,0.531,0.899,0,0.545,0,0.545,0,1,1,0,125
1,0.793,0.741,0.25,0.733,0,0,0,0,0,0.549,0.974,0.179,0.741,0,0.741,0,1,1,0,125
1,0.977,0.881,0,0.764,0,0,0,0,0,0.647,0.993,0.15,0.881,0,0.881,0,1,1,0,125
1,0.994,0.937,0,0.733,0,0,0,0,0,0.851,0.937,0.199,0.937,0,0.937,0,1,1,0,125
1,0.828,0.993,0,0.718,0,0,0.152,0.5,0.533,1,0.88,0.0475,0.993,0,0.993,0,1,1,0,125
1,0.625,0.965,0,0.703,0,0,0.666,0,0,0.923,0.843,0.142,0.965,0,0.965,0,1,1,0,125
1,0.54,0.825,0,0.672,0,0,0,0,0,0.582,0.749,0.431,0.825,0,0.825,0,1,1,0,125
1,0.183,0.699,0,0.626,0,0,0,0,0,0.265,0.605,0.0776,0.699,0,0.552,0,1,1,0,125
0.667,0.0743,0.559,0,0.611,0,0,0,0,0,0.113,0.529,0,0.559,0,0.358,0,1,1,0,125
0.667,0.0578,0.517,0,0.596,0,0,0,0,0,0.0567,0.516,0.0977,0.517,0,0.344,0,1,1,0,125
1,0.0495,0.517,0,0.58,0,0,0,0,0,0.0309,0.465,0.222,0.517,0,0.258,0,1,1,0,125
1,0.0495,0.503,0,0.565,0,0,0,0,0,0.0206,0.504,0.0949,0.503,0,0.34,0,1,1,0,125
1,0.0495,0.461,0,0.55,0,0,0,0,0,0.0284,0.465,0.0475,0.461,0,0.258,0,1,1,0,125
1,0.0495,0.503,0,0.55,0,0,0,0,0,0.0361,0.465,0,0.503,0,0.258,0,1,1,0,125
1,0.0495,0.601,0,0.58,0,0,0,0,0,0.0619,0.465,0.255,0.601,0,0.258,0,1,1,0,125
1,0.316,0.657,0,0.611,0,0,0,0,0,0.111,0.68,0.226,0.657,0,0.524,0,1,1,0,125
1,0.335,0.475,0,0.626,0,0,0,0,0,0.183,0.692,0,0.475,0,0.403,0,1,1,0,125
0.667,0.197,0.322,0,0.626,0,0,0,0,0,0.242,0.579,0,0.322,0,0.279,0,1,1,0,125
1,0.335,0.336,0.517,0.611,0,0,0.096,0.5,0.3,0.289,0.692,0,0.336,0,0.31,0,1,1,0,125
1,0.459,0.35,0.25,0.611,0,0,0.056,0,0.517,0.317,0.824,0.0475,0.35,0,0.35,0,1,1,0,125
1,0.313,0.336,0,0.641,0,0,0,0,0,0.34,0.717,0.19,0.336,0,0.31,0,1,1,0,125
0.667,0.311,0.392,0,0.641,0,0,0,0,0,0.402,0.717,0.19,0.392,0,0.347,0,1,1,0,125
0.667,0.315,0.433,0,0.641,0,0,0,0,0,0.459,0.705,0,0.433,0,0.375,0,1,1,0,125
0.667,0.342,0.447,0.25,0.626,0,0,0,0,0,0.505,0.73,0,0.447,0,0.384,0,1,1,0,125
0.667,0.415,0.545,0,0.672,0,0,0,0,0,0.531,0.755,0.142,0.545,0,0.449,0,1,1,0,125
0.667,0.545,0.741,0,0.733,0,0,0,0,0,0.549,0.805,0.142,0.741,0,0.58,0,1,1,0,125
0.667,0.668,0.881,0,0.764,0,0,0,0,0,0.647,0.817,0.104,0.881,0,0.673,0,1,1,0,125
1,0.994,0.937,0,0.733,0,0,0,0,0,0.851,0.937,0.304,0.937,0,0.937,0,1,1,0,125
1,0.828,0.993,0,0.718,0,0,0,0,0,1,0.88,0.272,0.993,0,0.993,0,1,1,0,125
0.667,0.433,0.965,0,0.703,0,0,0,0,0,0.923,0.717,0.237,0.965,0,0.729,0,1,1,0,125
1,0.54,0.825,0,0.672,0,0,0,0,0,0.582,0.749,0.0475,0.825,0,0.825,0,1,1,0,125
1,0.183,0.699,0,0.626,0,0,0,0,0,0.265,0.605,0.0155,0.699,0,0.552,0,1,1,0,125
1,0.0743,0.559,0,0.611,0,0,0,0,0,0.0954,0.529,0,0.559,0,0.358,0,1,1,1,125
1,0.0578,0.517,0,0.596,0,0,0,0,0,0.0464,0.516,0,0.517,0,0.344,0,1,1,1,125
1,0.0495,0.517,0,0.58,0,0,0,0,0,0.0232,0.51,0,0.517,0,0.344,0,1,1,1,125
1,0.0495,0.503,0,0.565,0,0,0,0,0,0.018,0.465,0.0475,0.503,0,0.258,0,1,1,1,125
1,0.0495,0.461,0,0.55,0,0,0,0,0,0.0284,0.465,0.142,0.461,0,0.258,0,1,1,1,125
1,0.0495,0.503,0,0.55,0,0,0,0,0,0.0464,0.465,0.102,0.503,0,0.258,0,1,1,1,125
1,0.151,0.601,0,0.58,0,0,0,0,0,0.0747,0.541,0.0949,0.601,0,0.372,0,1,1,1,125
1,0.316,0.657,0,0.611,0,0,0,0,0,0.103,0.68,0,0.657,0,0.524,0,1,1,1,125
0.667,0.335,0.475,0.25,0.626,0,0,0,0,0,0.126,0.692,0,0.475,0,0.403,0,1,1,1,125
0.667,0.344,0.322,0,0.626,0,0,0,0.0357,0,0.149,0.692,0.142,0.322,0,0.3,0,1,1,1,125
0.333,0.192,0.336,0,0.611,0,0,0.648,0.464,0.817,0.168,0.579,0.38,0.336,0,0.284,0,1,1,1,125
0.333,0.186,0.35,0,0.611,0.152,0,0.338,0,0,0.186,0.585,0.0949,0.35,0,0.288,0,1,1,1,125
0.333,0.181,0.336,0,0.641,0.504,0.65,0.608,0.0357,0,0.196,0.591,0.0949,0.336,0,0.284,0,1,1,1,125
0.333,0.18,0.392,0,0.641,0,0.7,0.358,0.464,0.533,0.222,0.591,0.142,0.392,0,0.302,0,1,1,1,125
0.333,0.182,0.433,0,0.641,0,0,0.669,0,0,0.235,0.585,0.0475,0.433,0,0.316,0,1,1,1,125
0.333,0.196,0.447,0,0.626,0,0,0.51,0,0,0.263,0.597,0.19,0.447,0,0.321,0,1,1,1,125
0.333,0.232,0.545,0.25,0.672,0,0,0.598,0,0,0.327,0.61,0.0475,0.545,0,0.354,0,1,1,1,125
1,0.793,0.741,0,0.733,0,0,0.619,0,0,0.402,0.974,0,0.741,0,0.741,0,1,1,1,125
1,0.977,0.881,0,0.764,0,0,0.357,0,0,0.541,0.993,0.0475,0.881,0,0.881,0,1,1,1,125
1,0.994,0.937,0,0.733,0,0,0,0,0,0.758,0.937,0.0475,0.937,0,0.937,0,1,1,1,125
1,0.828,0.993,0,0.718,0,0,0,0,0,0.936,0.88,0.142,0.993,0,0.993,0,1,1,1,125
1,0.625,0.965,0,0.703,0,0,0,0,0,0.887,0.843,0.142,0.965,0,0.965,0,1,1,1,125
1,0.213,0.825,0,0.672,0,0,0,0,0,0.536,0.56,0,0.825,0,0.447,0,1,1,1,125
1,0.0495,0.699,0,0.626,0,0,0,0,0,0.232,0.465,0,0.699,0,0.258,0,1,1,1,125
1,0.0495,0.559,0,0.611,0,0,0,0,0,0.0954,0.465,0,0.559,0,0.258,0,1,1,0,125
1,0.0495,0.517,0,0.596,0,0,0,0,0,0.0464,0.465,0.0475,0.517,0,0.258,0,1,1,0,125
1,0.0495,0.517,0,0.58,0,0,0,0,0,0.0232,0.465,0,0.517,0,0.258,0,1,1,0,125
1,0.0495,0.503,0,0.565,0,0,0,0,0,0.018,0.465,0,0.503,0,0.258,0,1,1,0,125
0.667,0.0495,0.461,0,0.55,0,0,0,0,0,0.0284,0.465,0,0.461,0,0.258,0,1,1,0,125
0.667,0.0495,0.503,0,0.55,0,0,0,0,0,0.0464,0.465,0.117,0.503,0,0.258,0,1,1,0,125
0.667,0.151,0.601,0,0.58,0,0,0,0,0,0.0747,0.541,0.249,0.601,0,0.372,0,1,1,0,125
0,0.0495,0.657,0,0.611,0,0,0,0,0,0.103,0.465,0.0681,0.657,0,0.258,0,1,1,0,125
0.333,0.192,0.475,0,0.626,0,0,0,0,0,0.126,0.579,0,0.475,0,0.33,0,1,1,0,125
0,0.0495,0.322,0,0.626,0,0,0,0,0,0.149,0.465,0,0.322,0,0.258,0,1,1,0,125
0,0.0495,0.336,0,0.611,0,0,0,0,0,0.168,0.465,0.19,0.336,0,0.258,0,1,1,0,125
0,0.0495,0.35,0,0.611,0,0,0,0,0,0.186,0.465,0.0949,0.35,0,0.258,0,1,1,0,125
0,0.0495,0.336,0,0.641,0,0,0,0,0,0.196,0.465,0.0475,0.336,0,0.258,0,1,1,0,125
0,0.0495,0.392,0,0.641,0,0,0,0,0,0.222,0.465,0,0.392,0,0.258,0,1,1,0,125
0,0.0495,0.433,0,0.641,0,0,0,0,0,0.235,0.465,0,0.433,0,0.258,0,1,1,0,125
0.333,0.196,0.447,0,0.626,0,0,0,0,0,0.263,0.597,0.38,0.447,0,0.321,0,1,1,0,125
0.333,0.232,0.545,0.2,0.672,0,0,0,0,0,0.327,0.61,0,0.545,0,0.354,0,1,1,0,125
0.667,0.545,0.741,0.317,0.733,0,0,0,0,0,0.402,0.805,0,0.741,0,0.58,0,1,1,0,125
1,0.977,0.881,0,0.764,0,0,0,0,0,0.541,0.993,0.0475,0.881,0,0.881,0,1,1,0,125
1,0.994,0.937,0,0.733,0,0,0,0,0,0.758,0.937,0.329,0.937,0,0.937,0,1,1,0,125
1,0.828,0.993,0,0.718,0,0,0,0,0,0.936,0.88,0.0949,0.993,0,0.993,0,1,1,0,125
1,0.625,0.965,0.517,0.703,0,0,0,0,0,0.887,0.843,0.359,0.965,0,0.965,0,1,1,0,125
1,0.54,0.825,0,0.672,0,0,0,0,0,0.536,0.749,0.712,0.825,0,0.825,0,1,1,0,125
1,0.183,0.699,0,0.626,0,0,0,0,0,0.232,0.605,0.0949,0.699,0,0.552,0,1,1,0,125
1,0.0495,0.559,0,0.611,0,0,0,0,0,0.0954,0.465,0,0.559,0,0.258,0,1,1,1,125
1,0.0495,0.517,0,0.596,0,0,0,0,0,0.0464,0.465,0,0.517,0,0.258,0,1,1,1,125
1,0.0495,0.517,0,0.58,0,0,0,0,0,0.0232,0.465,0,0.517,0,0.258,0,1,1,1,125
1,0.0495,0.503,0,0.565,0,0,0,0,0,0.018,0.465,0,0.503,0,0.258,0,1,1,1,125
1,0.0495,0.461,0,0.55,0,0,0,0,0,0.0284,0.465,0.117,0.461,0,0.258,0,1,1,1,125
1,0.0834,0.503,0,0.55,0,0,0,0,0,0.0464,0.516,0.506,0.503,0,0.34,0,1,1,1,125
1,0.253,0.601,0,0.58,0,0,0,0,0,0.0747,0.617,0.107,0.601,0,0.487,0,1,1,1,125
1,0.316,0.657,0,0.611,0,0,0,0,0,0.103,0.68,0.375,0.657,0,0.524,0,1,1,1,125
0.333,0.0495,0.475,0,0.626,0,0,0,0,0,0.126,0.465,0.0475,0.475,0,0.258,0,1,1,1,125
0.333,0.0495,0.322,0,0.626,0,0,0,0,0,0.149,0.465,0.713,0.322,0,0.258,0,1,1,1,125
0.667,0.335,0.336,0,0.611,0,0,0,0,0,0.168,0.692,0.367,0.336,0,0.31,0,1,1,1,125
0.333,0.186,0.35,0,0.611,0,0,0,0,0,0.186,0.585,0.142,0.35,0,0.288,0,1,1,1,125
0.333,0.181,0.336,0,0.641,0,0,0,0,0,0.196,0.591,0,0.336,0,0.284,0,1,1,1,125
0.333,0.18,0.392,0,0.641,0,0,0,0,0,0.222,0.591,0.19,0.392,0,0.302,0,1,1,1,125
0.333,0.182,0.433,0,0.641,0,0,0,0,0,0.235,0.585,0,0.433,0,0.316,0,1,1,1,125
0.333,0.196,0.447,0,0.626,0,0,0,0,0,0.263,0.597,0,0.447,0,0.321,0,1,1,1,125
0,0.0495,0.545,0.7,0.672,0,0,0,0,0,0.327,0.465,0.333,0.545,0,0.258,0,1,1,1,125
0.667,0.545,0.741,0.333,0.733,0,0,0,0,0,0.402,0.805,0.289,0.741,0,0.58,0,1,1,1,125
1,0.977,0.881,0,0.764,0,0,0,0,0,0.541,0.993,0.22,0.881,0,0.881,0,1,1,1,125
1,0.994,0.937,0,0.733,0,0,0,0,0,0.758,0.937,0,0.937,0,0.937,0,1,1,1,125
1,0.828,0.993,0,0.718,0,0,0,0,0,0.936,0.88,0.0475,0.993,0,0.993,0,1,1,1,125
1,0.625,0.965,0,0.703,0,0,0,0,0,0.887,0.843,0,0.965,0,0.965,0,1,1,1,125
1,0.54,0.825,0,0.672,0,0,0,0,0,0.536,0.749,0.285,0.825,0,0.825,0,1,1,1,125
1,0.116,0.699,0,0.626,0,0,0,0,0,0.232,0.535,0.0949,0.699,0,0.405,0,1,1,1,125
1,0.0495,0.559,0,0.611,0,0,0,0,0,0.0954,0.465,0,0.559,0,0.258,0,1,1,0,125
1,0.0495,0.517,0,0.596,0,0,0,0,0,0.0464,0.465,0,0.517,0,0.258,0,1,1,0,125
1,0.0495,0.517,0,0.58,0,0,0,0,0,0.0232,0.465,0,0.517,0,0.258,0,1,1,0,125
1,0.0495,0.503,0,0.565,0,0,0,0,0,0.018,0.465,0,0.503,0,0.258,0,1,1,0,125
1,0.0495,0.461,0,0.55,0,0,0,0,0,0.0284,0.465,0.048,0.461,0,0.258,0,1,1,0,125
1,0.0495,0.503,0,0.55,0,0,0,0,0,0.0464,0.465,0.245,0.503,0,0.258,0,1,1,0,125
1,0.253,0.601,0,0.58,0,0,0,0,0,0.0747,0.617,0.0712,0.601,0,0.487,0,1,1,0,125
0.667,0.183,0.657,0,0.611,0,0,0,0,0,0.103,0.572,0.141,0.657,0,0.391,0,1,1,0,125
0.667,0.192,0.475,0,0.626,0,0,0,0,0,0.126,0.579,0.0999,0.475,0,0.33,0,1,1,0,125
0.667,0.197,0.322,0,0.626,0,0,0,0,0,0.149,0.579,0.282,0.322,0,0.279,0,1,1,0,125
0.667,0.335,0.336,0,0.611,0,0,0,0,0,0.168,0.692,0.232,0.336,0,0.31,0,1,1,0,125
0.333,0.186,0.35,0.95,0.611,0,0,0,0,0,0.186,0.585,0.285,0.35,0,0.288,0,1,1,0,125
0.333,0.181,0.336,0.0833,0.641,0,0,0,0,0,0.196,0.591,0.0949,0.336,0,0.284,0,1,1,0,125
0.667,0.311,0.392,0,0.641,0,0,0,0,0,0.222,0.717,0,0.392,0,0.347,0,1,1,0,125
0.667,0.315,0.433,0,0.641,0,0,0,0,0,0.235,0.705,0.0949,0.433,0,0.375,0,1,1,0,125
0.333,0.196,0.447,0,0.626,0,0,0,0,0,0.263,0.597,0,0.447,0,0.321,0,1,1,0,125
0.667,0.415,0.545,0.25,0.672,0,0,0,0,0,0.327,0.755,0.199,0.545,0,0.449,0,1,1,0,125
1,0.793,0.741,0,0.733,0,0,0,0,0,0.402,0.974,0.0949,0.741,0,0.741,0,1,1,0,125
1,0.977,0.881,0,0.764,0.569,0.4,0,0,0,0.541,0.993,0.38,0.881,0,0.881,0,1,1,0,125
1,0.994,0.937,0,0.733,0.159,0.4,0,0,0,0.758,0.937,0,0.937,0,0.937,0,1,1,0,125
1,0.569,0.993,0,0.718,0,0,0,0,0,0.936,0.742,0.0475,0.993,0,0.748,0,1,1,0,125
1,0.433,0.965,0.25,0.703,0,0,0,0,0,0.887,0.717,0.0475,0.965,0,0.729,0,1,1,0,125
1,0.213,0.825,0,0.672,0,0,0,0,0,0.536,0.56,0.142,0.825,0,0.447,0,1,1,0,125
1,0.116,0.699,0,0.626,0,0,0,0,0,0.232,0.535,0.0949,0.699,0,0.405,0,1,1,0,125
1,0.0743,0.559,0,0.611,0,0,0,0,0,0.0954,0.529,0,0.559,0,0.358,0,1,1,1,125
1,0.0578,0.517,0,0.596,0,0,0,0,0,0.0464,0.516,0,0.517,0,0.344,0,1,1,1,125
1,0.0495,0.517,0,0.58,0,0,0,0,0,0.0232,0.465,0,0.517,0,0.258,0,1,1,1,125
