plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,cooking_range,occupants,hot_water_fixtures
0.617,0.103,0.281,0.151,0,0,0,0,0.133,0.333,0.069
0.704,0.232,0.14,0.264,0.289,0.383,0,0,0.1,0.667,0.0345
0.714,0.31,0.14,0.296,0.435,0.1,0,0,0,0.667,0.069
0.704,0.432,0.14,0.365,0,0,0,0,0,0.667,0
0.622,0.274,0.281,0.257,0,0,0,0,0,0.667,0
0.642,0.505,0.14,0.549,0,0,0,0,0,1,0
0.6,0.307,0.14,0.405,0,0,0,0,0,1,0.222
0.565,0.0759,0.281,0.116,0,0,0,0,0,1,0.197
0.56,0.0374,0.281,0.0743,0,0,0,0,0,1,0
0.56,0.0236,0.281,0.0578,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0.133,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0.333,1,0
0.586,0.0396,0.281,0.167,0,0,0,0,0,1,0.0345
0.621,0.0764,0.14,0.286,0,0,0,0,0,1,0.408
0.591,0.0527,0.281,0.164,0,0,0,0,0,0.667,0.226
0.621,0.0997,0.14,0.27,0.568,0.483,0,0,0,0.667,0.103
0.621,0.11,0.14,0.259,0.507,0,0,0,0,0.667,0.31
0.621,0.116,0.14,0.251,0.274,0,0,0,0.883,0.667,0
0.621,0.13,0.14,0.249,0,0,0,0,0.317,0.667,0.168
0.621,0.137,0.14,0.249,0,0,0,0,0,0.667,0.316
0.642,0.153,0.14,0.249,0,0,0,0,0,0.667,0.214
0.673,0.19,0.14,0.252,0,0,0,0,0.133,0.667,0.203
0.704,0.232,0.14,0.264,0,0,0,0,0.817,0.667,0.172
0.714,0.31,0.14,0.296,0,0,0,0,0,0.667,0.069
0.774,0.64,0,0.523,0,0,0,0,0,1,0
0.744,0.791,0,0.671,0,0,0,0,0,1,0
0.642,0.505,0.14,0.549,0,0,0,0,0,1,0
0.6,0.307,0.14,0.405,0,0,0.407,0.383,0,1,0.102
0.565,0.0759,0.281,0.116,0,0,0.262,0.117,0,1,0.0127
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.56,0.0201,0.281,0.0503,0,0,0,0,0,1,0.31
0.56,0.0223,0.281,0.0781,0,0,0,0,0,1,0.0345
0.571,0.0295,0.281,0.139,0,0,0,0,0,1,0
0.586,0.0433,0.281,0.167,0,0,0,0,0,0.667,0.207
0.591,0.0636,0.281,0.168,0,0,0,0,0,0.667,0
0.591,0.0803,0.281,0.164,0,0,0,0,0,0.333,0.513
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0.233,0,0.215
0.591,0.108,0.281,0.15,0,0,0,0,0,0.333,0.0345
0.591,0.125,0.281,0.149,0,0,0,0,0,0.333,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.103
0.602,0.154,0.281,0.149,0,0,0,0,0,0.333,0.172
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0
0.638,0.194,0.281,0.173,0,0,0,0,0,0.333,0
0.704,0.485,0.14,0.365,0,0,0,0,0,0.667,0
0.683,0.57,0.14,0.464,0,0,0,0,0,0.667,0
0.642,0.526,0.14,0.549,0,0,0,0,0,0.667,0.0458
0.6,0.334,0.14,0.405,0,0,0,0,0,0.667,0
0.565,0.0869,0.281,0.116,0,0,0.0965,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0.233,1,0.0345
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0.133,0.667,0
0.621,0.143,0.14,0.278,0,0,0,0,0.817,0.667,0.0345
0.621,0.169,0.14,0.27,0,0,0,0,0,0.667,0.0345
0.621,0.185,0.14,0.259,0,0,0,0,0,0.667,0
0.621,0.198,0.14,0.251,0,0,0,0,0,1,0.241
0.621,0.233,0.14,0.249,0,0,0,0,0,1,0.241
0.591,0.141,0.281,0.149,0,0,0,0,0,0.667,0.138
0.602,0.154,0.281,0.149,0.573,0.483,0,0,0,0.667,0.207
0.673,0.305,0.14,0.252,1,0,0,0,0,0.667,0.0345
0.774,0.464,0,0.371,0.394,0,0,0,0,1,0.0345
0.79,0.547,0,0.42,0.61,0,0,0,0,1,0.598
0.774,0.719,0,0.523,0.588,0,0,0,0,1,0.364
0.744,0.845,0,0.671,0.706,0,0,0,0,1,0.0731
0.642,0.526,0.14,0.549,0,0,0,0,0,1,0
0.581,0.176,0.281,0.227,0,0,0,0,0,1,0.0345
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0.204
0.611,0.0634,0.14,0.284,0,0,0,0,0,1,0.207
0.651,0.107,0,0.404,0.586,0.717,0,0,0.233,1,0.102
0.651,0.126,0,0.392,0.839,0,0,0,0,1,0.213
0.651,0.142,0,0.381,0,0,0,0,0,1,0.138
0.651,0.157,0,0.364,0,0,0,0,0.633,1,0.069
0.651,0.166,0,0.352,0,0,0,0,0.0833,1,0.242
0.651,0.187,0,0.349,0,0,0,0,0,1,0.211
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0.133,0,0.103
0.633,0.124,0.281,0.157,0,0,0,0,1,0.333,0.138
0.714,0.31,0.14,0.296,0,0,0,0,0.55,0.667,0.207
0.704,0.432,0.14,0.365,0,0,0,0,0.133,0.667,0.069
0.744,0.791,0,0.671,0,0,0,0,0.467,1,0
0.682,0.749,0,0.799,0,0,0,0,1,1,0
0.581,0.162,0.281,0.227,0,0,0,0,0.0667,1,0.0608
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0.118
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.591,0.0462,0.281,0.168,0,0,0,0,0,0.667,0.207
0.591,0.0527,0.281,0.164,0,0,0,0,0.133,0.667,0.103
0.621,0.0997,0.14,0.27,0,0,0,0,0.1,0.667,0
0.621,0.11,0.14,0.259,0,0,0,0,0,0.667,0
0.621,0.116,0.14,0.251,0,0,0.333,0.5,0.133,0.667,0.069
0.621,0.13,0.14,0.249,0,0,0.334,0,0.1,0.667,0.241
0.621,0.137,0.14,0.249,0,0,0.487,0,0,0.667,0.069
0.642,0.153,0.14,0.249,0,0,0.67,0,0,0.667,0.0345
0.673,0.19,0.14,0.252,0,0,0.519,0,0,0.667,0.069
0.704,0.232,0.14,0.264,0,0,0.415,0,0,0.667,0.0345
0.714,0.31,0.14,0.296,0.0748,0.133,0.58,0,0,0.667,0.0345
0.704,0.432,0.14,0.365,0.279,0.583,0.378,0,0,0.667,0
0.622,0.274,0.281,0.257,0,0,0,0,0,0.333,0.172
0.642,0.505,0.14,0.549,0,0,0,0,0,0.667,0
0.62,0.453,0,0.582,0,0,0,0,0,1,0.0929
0.565,0.0759,0.281,0.116,0,0,0,0,0,1,0
0.56,0.0374,0.281,0.0743,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.56,0.0236,0.281,0.0781,0,0,0,0,0,1,0.128
0.571,0.0316,0.281,0.139,0,0,0,0,0,1,0.348
0.611,0.0634,0.14,0.284,0,0,0,0,0.133,1,0.34
0.591,0.0462,0.281,0.168,0,0,0,0,0.1,0.667,0.069
0.591,0.0527,0.281,0.164,0,0,0,0,0,0.667,0.241
0.621,0.0997,0.14,0.27,0,0,0,0,0.633,0.667,0
0.621,0.11,0.14,0.259,0,0,0,0,0.0833,0.667,0
0.621,0.116,0.14,0.251,0,0,0,0,0,0.667,0.103
0.621,0.13,0.14,0.249,0,0,0,0,0,0.667,0.0345
0.621,0.137,0.14,0.249,0,0,0,0,0,0.667,0.138
0.642,0.153,0.14,0.249,0,0,0,0,0,0.667,0.0345
0.673,0.19,0.14,0.252,0,0,0,0,0,0.667,0.0345
0.704,0.232,0.14,0.264,0,0,0,0,0,0.667,0.0345
0.714,0.31,0.14,0.296,0,0,0,0,0.633,0.667,0
0.704,0.432,0.14,0.365,0.673,0.883,0,0,0.567,0.667,0.0998
0.744,0.791,0,0.671,0.166,0.567,0,0,0,1,0
0.682,0.749,0,0.799,0,0,0,0,0,1,0
0.62,0.453,0,0.582,0,0,0,0,0,1,0
0.565,0.0759,0.281,0.116,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.571,0.0316,0.281,0.139,0,0,0,0,0,1,0.103
0.611,0.0634,0.14,0.284,0,0,0,0,0,1,0.12
0.621,0.0764,0.14,0.286,0,0,0,0,0,1,0.298
0.621,0.0895,0.14,0.278,0,0,0,0,0,0.667,0.132
0.621,0.0997,0.14,0.27,0,0,0,0,0,0.667,0.383
0.591,0.0629,0.281,0.154,0,0,0,0,0,0.333,0.0315
0.591,0.0658,0.281,0.15,0,0,0,0,0,0.333,0.168
0.591,0.073,0.281,0.149,0,0,0,0,0,0.333,0.379
0.621,0.137,0.14,0.249,0,0,0,0,0,0.667,0.379
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.667,0.0345
0.633,0.124,0.281,0.157,0,0,0,0,0,0.667,0.138
0.714,0.31,0.14,0.296,0,0,0,0,0.383,0.667,0
0.774,0.64,0,0.523,0,0,0,0,0.333,1,0
0.744,0.791,0,0.671,0,0,0.317,0.5,0,1,0.0345
0.642,0.505,0.14,0.549,0,0,0,0,0,1,0.0949
0.6,0.307,0.14,0.405,0,0,0,0,0,1,0.0506
0.565,0.0759,0.281,0.116,0,0,0,0,0,1,0.0695
0.56,0.0374,0.281,0.0743,0,0,0,0,0,1,0.265
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.571,0.0316,0.281,0.139,0,0,0,0,0,1,0.0792
0.611,0.0634,0.14,0.284,0,0,0,0,0,1,0.241
0.621,0.0764,0.14,0.286,0,0,0,0,0,0.667,0.103
0.621,0.0895,0.14,0.278,0,0,0,0,0,0.667,0.0345
0.651,0.142,0,0.381,0,0,0,0,0,1,0.231
0.651,0.157,0,0.364,0,0,0,0,0,1,0.108
0.651,0.166,0,0.352,0,0,0,0,0.467,1,0.128
0.651,0.187,0,0.349,0,0,0,0,0,1,0.0128
0.621,0.137,0.14,0.249,0,0,0,0,0,0.667,0.276
0.642,0.153,0.14,0.249,0,0,0,0,0,0.667,0.138
0.673,0.19,0.14,0.252,0,0,0,0,0,0.667,0.241
0.704,0.232,0.14,0.264,0,0,0,0,0,0.667,0.241
0.714,0.31,0.14,0.296,0.509,0.483,0,0,0.633,0.667,0
0.704,0.432,0.14,0.365,0.0656,0,0,0,0.0833,0.667,0.0345
0.683,0.532,0.14,0.464,0,0,0,0,0,0.667,0.128
0.602,0.26,0.281,0.299,0,0,0,0,0,0.667,0.0653
0.581,0.162,0.281,0.227,0,0,0,0,0,0.667,0
0.569,0.136,0.14,0.183,0,0,0,0,0,1,0.169
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.56,0.0179,0.281,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0.883,0.667,0.272
0.591,0.0934,0.281,0.16,0,0,0,0,0.55,0.667,0.366
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0.333,0
0.621,0.198,0.14,0.251,0,0,0.246,0.383,0,0.667,0.138
0.621,0.233,0.14,0.249,0,0,0.362,0.117,0,0.667,0.138
0.621,0.265,0.14,0.249,0,0,0.347,0,0,0.667,0.379
0.642,0.291,0.14,0.249,0,0,0.341,0,0,0.667,0.0345
0.673,0.305,0.14,0.252,0,0,0,0,0,0.667,0.332
0.704,0.315,0.14,0.264,0,0,0,0,0,0.667,0.251
0.714,0.371,0.14,0.296,0,0,0,0,0,0.667,0.0345
0.704,0.485,0.14,0.365,0,0,0,0,0.233,0.667,0
0.744,0.845,0,0.671,0,0,0.4,0.383,0,1,0
0.682,0.78,0,0.799,0,0,0.508,0.117,0,1,0
0.581,0.176,0.281,0.227,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0.0818
0.56,0.0223,0.281,0.0781,0,0,0,0,0,1,0.227
0.571,0.0295,0.281,0.139,0,0,0,0,0.133,1,0.0996
0.635,0.0937,0,0.402,0.663,0.717,0,0,1,1,0.0985
0.651,0.155,0,0.404,0.596,0,0,0,0.55,1,0.215
0.621,0.143,0.14,0.278,0.324,0,0,0,0,0.667,0.138
0.621,0.169,0.14,0.27,0,0,0,0,0,0.667,0.103
0.621,0.185,0.14,0.259,0,0,0,0,0,0.667,0.203
0.621,0.198,0.14,0.251,0,0,0,0,0,0.667,0.0721
0.591,0.125,0.281,0.149,0,0,0,0,0,0.333,0.193
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.138
0.642,0.291,0.14,0.249,0,0,0,0,0,0.667,0
0.728,0.449,0,0.353,0,0,0,0,0,1,0.103
0.774,0.464,0,0.371,0,0,0,0,0,1,0
0.79,0.547,0,0.42,0,0,0,0,0,1,0.0345
0.774,0.719,0,0.523,0,0,0,0,0,1,0
0.683,0.57,0.14,0.464,0,0,0,0,0,0.667,0.411
0.682,0.78,0,0.799,0,0,0,0,0,1,0
0.581,0.176,0.281,0.227,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0.161
0.591,0.0462,0.281,0.168,0,0,0,0,0,1,0.0606
0.591,0.0527,0.281,0.164,0,0,0,0,0,0.667,0.262
0.621,0.0997,0.14,0.27,0,0,0,0,0,0.667,0.299
0.621,0.11,0.14,0.259,0,0,0,0,0,0.667,0.328
0.621,0.116,0.14,0.251,0,0,0,0,0,0.667,0.382
0.591,0.073,0.281,0.149,0,0,0,0,0,0.667,0.172
0.591,0.0767,0.281,0.149,0,0,0,0,0,0.667,0
0.602,0.0846,0.281,0.149,0,0,0.194,0.133,0,0.667,0.0345
0.617,0.103,0.281,0.151,0,0,0.666,0.367,0,0.667,0.138
0.704,0.232,0.14,0.264,0,0,0.428,0,0,0.667,0.207
0.79,0.457,0,0.42,0,0,0.295,0,0,1,0.0345
0.704,0.432,0.14,0.365,0,0,0.745,0,0.233,0.667,0.0345
0.744,0.791,0,0.671,0,0,0.52,0,0,1,0.069
0.682,0.749,0,0.799,0,0,0.558,0,0,1,0
0.6,0.307,0.14,0.405,0,0,0.476,0,0,1,0.0723
0.569,0.136,0.14,0.183,0,0,0.508,0,0,1,0
0.559,0.059,0.14,0.099,0,0,0.35,0,0,1,0
0.56,0.0236,0.281,0.0578,0,0,0.622,0,0,1,0
0.56,0.0171,0.281,0.0495,0,0,0.47,0,0,1,0.207
0.56,0.0157,0.281,0.0495,0,0,0.617,0,0,1,0.138
0.56,0.0186,0.281,0.0503,0,0,0.201,0,0,1,0.0345
0.56,0.0236,0.281,0.0781,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0.191
0.586,0.0396,0.281,0.167,0,0,0,0,0,1,0.317
0.591,0.0462,0.281,0.168,0,0,0,0,0,1,0.162
0.651,0.126,0,0.392,0,0,0,0,0,1,0.076
0.621,0.0997,0.14,0.27,0,0,0,0,0,0.667,0
0.621,0.11,0.14,0.259,0,0,0,0,0,0.667,0.138
0.651,0.166,0,0.352,0,0,0,0,0,1,0.069
0.621,0.13,0.14,0.249,0,0,0,0,0,0.667,0.069
0.621,0.137,0.14,0.249,0,0,0,0,0,0.667,0.069
0.642,0.153,0.14,0.249,0,0,0,0,0,0.667,0
0.673,0.19,0.14,0.252,0,0,0,0,0,0.667,0.103
0.774,0.34,0,0.371,0,0,0,0,0,1,0.069
0.714,0.31,0.14,0.296,0,0,0,0,0.233,0.667,0.0345
0.704,0.432,0.14,0.365,0,0,0,0,0,0.667,0
0.683,0.532,0.14,0.464,0,0,0,0,0,0.667,0
0.682,0.749,0,0.799,0,0,0,0,0.633,1,0.0345
0.6,0.307,0.14,0.405,0,0,0,0,0.0833,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0.106
0.571,0.0316,0.281,0.139,0,0,0,0,0,1,0.222
0.586,0.0396,0.281,0.167,0,0,0,0,0,1,0.305
0.591,0.0462,0.281,0.168,0,0,0,0,0,0.667,0.069
0.591,0.0527,0.281,0.164,0,0,0,0,0,0.667,0.0345
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.333,0
0.591,0.0629,0.281,0.154,0.181,0.133,0,0,0,0.333,0.103
0.591,0.0658,0.281,0.15,0.654,0.35,0,0,0,0.667,0
0.591,0.073,0.281,0.149,0.154,0,0,0,0,0.667,0.0345
0.591,0.0767,0.281,0.149,0,0,0,0,0,0.667,0.0345
0.642,0.153,0.14,0.249,0,0,0,0,0,0.667,0.172
0.673,0.19,0.14,0.252,0,0,0.0923,0.133,0,0.667,0
0.704,0.232,0.14,0.264,0,0,0.313,1,0.133,0.667,0.069
0.714,0.31,0.14,0.296,0,0,0.413,0.133,0.333,0.667,0.311
0.704,0.432,0.14,0.365,0,0,0.58,0,0,0.667,0.103
0.683,0.532,0.14,0.464,0,0,0.625,0,0,0.667,0.0595
0.682,0.749,0,0.799,0,0,0.579,0,0,1,0.0438
0.62,0.453,0,0.582,0,0,0.404,0,0,1,0.0814
0.569,0.136,0.14,0.183,0,0,0.271,0,0,1,0.211
0.559,0.059,0.14,0.099,0,0,0,0,0,1,0.161
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0.0642
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.56,0.0236,0.281,0.0781,0,0,0,0,0.233,1,0.332
0.589,0.0632,0,0.317,0,0,0,0,0.133,1,0.069
0.635,0.0871,0,0.402,0,0,0,0,0.1,1,0.295
0.621,0.0764,0.14,0.286,0,0,0,0,0,0.667,0.409
0.621,0.0895,0.14,0.278,0,0,0,0,0,0.667,0.243
0.621,0.0997,0.14,0.27,0,0,0,0,0.133,0.667,0.123
0.621,0.11,0.14,0.259,0,0,0.249,0.5,0.333,0.667,0.103
0.621,0.116,0.14,0.251,0,0,0.634,0,0,0.667,0
0.621,0.13,0.14,0.249,0,0,0.625,0,0,0.667,0.31
0.621,0.137,0.14,0.249,0,0,0.515,0,0,0.667,0
0.642,0.153,0.14,0.249,0,0,0.498,0,0.633,0.667,0.103
0.673,0.19,0.14,0.252,0,0,0.306,0,0.0833,0.667,0
0.704,0.232,0.14,0.264,0,0,0.101,0,0,0.667,0.241
0.714,0.31,0.14,0.296,0,0,0,0,0.233,0.667,0
0.704,0.432,0.14,0.365,0,0,0,0,0,0.667,0.0345
0.683,0.532,0.14,0.464,0,0,0,0,0,0.667,0.0345
0.642,0.505,0.14,0.549,0,0,0,0,0,0.667,0
0.6,0.307,0.14,0.405,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.571,0.0316,0.281,0.139,0.392,0.383,0,0,0.883,1,0.069
0.586,0.0396,0.281,0.167,0.558,0.333,0,0,1,1,0.129
0.591,0.0462,0.281,0.168,0,0,0,0,1,1,0.0581
0.591,0.0527,0.281,0.164,0,0,0,0,1,0.667,0.0345
0.621,0.0997,0.14,0.27,0,0,0.214,0.133,0.217,0.667,0
0.621,0.11,0.14,0.259,0,0,0.4,0.117,0,0.667,0
0.651,0.166,0,0.352,0,0,0.509,0,0.633,1,0.069
0.651,0.187,0,0.349,0,0,0.221,0,0.467,1,0
0.651,0.198,0,0.348,0,0,0,0,0.567,1,0.345
0.682,0.222,0,0.349,0,0,0,0,0,1,0.103
0.728,0.277,0,0.353,0,0,0,0,0,1,0.069
0.704,0.232,0.14,0.264,0,0,0,0,0,0.667,0.069
0.714,0.31,0.14,0.296,0,0,0,0,0,0.667,0
0.704,0.432,0.14,0.365,0,0,0,0,0,0.667,0
0.683,0.532,0.14,0.464,0,0,0,0,0,1,0.069
0.642,0.505,0.14,0.549,0,0,0,0,0,1,0.0842
0.6,0.307,0.14,0.405,0.0864,0.133,0,0,0.233,1,0.218
0.569,0.136,0.14,0.183,0.716,0.583,0,0,0,1,0
0.56,0.044,0.281,0.0743,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0.376
0.56,0.0223,0.281,0.0781,0,0,0,0,0,1,0.281
0.571,0.0295,0.281,0.139,0,0,0,0,0.133,1,0.347
0.611,0.0685,0.14,0.284,0,0,0,0,0.333,1,0.372
0.621,0.109,0.14,0.286,0,0,0,0,0,1,0.22
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0.333,0
0.591,0.0934,0.281,0.16,0,0,0,0,0,0.333,0.069
0.591,0.101,0.281,0.154,0,0,0,0,0,0.333,0.0345
0.562,0.0181,0.421,0.0495,0,0,0,0,0.383,0,0.103
0.621,0.233,0.14,0.249,0,0,0,0,0.0833,0.667,0.0345
0.621,0.265,0.14,0.249,0.643,0.483,0,0,0,0.667,0.31
0.642,0.291,0.14,0.249,0.209,0,0,0,0,0.667,0.0345
0.728,0.449,0,0.353,0,0,0,0,0,1,0.0345
0.774,0.464,0,0.371,0,0,0,0,0,1,0
0.79,0.547,0,0.42,0,0,0,0,0,1,0.0345
0.774,0.719,0,0.523,0,0,0,0,0,1,0
0.744,0.845,0,0.671,0,0,0,0,0,1,0.069
0.642,0.526,0.14,0.549,0,0,0,0,0,0.667,0
0.6,0.334,0.14,0.405,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0.307,0,0,0,0,0.667,0.071
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0.094
0.591,0.0636,0.281,0.168,0,0,0,0,0.133,1,0.415
0.621,0.143,0.14,0.278,0,0,0,0,0.1,0.667,0.171
0.621,0.169,0.14,0.27,0,0,0,0,0.467,0.667,0.0345
0.621,0.185,0.14,0.259,0,0,0,0,0,0.667,0
0.621,0.198,0.14,0.251,0,0,0,0,0,0.667,0.0345
0.621,0.233,0.14,0.249,0,0,0,0,0,0.667,0.069
0.651,0.388,0,0.348,0,0,0,0,0,1,0.103
0.642,0.291,0.14,0.249,0,0,0,0,0,0.667,0.069
0.617,0.162,0.281,0.151,0,0,0,0,0,0.667,0.629
0.774,0.464,0,0.371,0,0,0,0,0.467,1,0.211
0.79,0.547,0,0.42,0,0,0,0,0,1,0.207
0.774,0.719,0,0.523,0.359,0.483,0,0,0,1,0.105
0.744,0.845,0,0.671,0.547,0,0,0,0,1,0.0903
0.682,0.78,0,0.799,0.233,0,0,0,0,1,0
