plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,occupants,hot_water_fixtures
0.774,0.64,0,0.895,0.651,0,0.529,0,0,0,1,0
0.744,0.791,0,0.928,0.672,0,0,0,0,0,1,0
0.642,0.505,0.14,0.555,0.511,0,0,0,0,0,1,0
0.581,0.162,0.281,0.2,0.693,0,0,0,0,0,1,0
0.565,0.0759,0.281,0.116,0.248,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.56,0.0186,0.281,0.051,0,0,0,0,0,0.233,1,0.0788
0.56,0.0236,0.281,0.0816,0,0,0,0,0,0,1,0.0394
0.571,0.0316,0.281,0.147,0,0,0,0,0,0,0.667,0.0948
0.611,0.0634,0.14,0.305,0,0,0,0,0,0.317,0.667,0.602
0.621,0.0764,0.14,0.318,0,0,0,0,0,0.167,0.667,0.342
0.591,0.0527,0.281,0.185,0.696,0.817,0,0,0,0,0.333,0
0.591,0.0578,0.281,0.181,0.168,0.717,0,0,0,0,0.333,0.0788
0.591,0.0629,0.281,0.175,0,0,0,0,0,0.233,0.333,0.118
0.591,0.0658,0.281,0.171,0.127,0.0667,0,0,0,0,0.333,0.0788
0.591,0.073,0.281,0.169,0.682,0.433,0,0,0,0,0.333,0.354
0.591,0.0767,0.281,0.17,0.611,0,0,0,0,0,0.333,0.0394
0.602,0.0846,0.281,0.174,0.677,0,0,0,0,0.0667,0.333,0.0788
0.617,0.103,0.281,0.188,0.0995,0,0.0917,0.0702,0,0.167,0.333,0.0788
0.704,0.232,0.14,0.395,0,0,0.497,0.175,0.517,0,0.667,0.0394
0.714,0.31,0.14,0.507,0,0,0.532,0,0,0,0.667,0.0788
0.774,0.64,0,0.895,0,0,0.479,0,0,0,1,0
0.744,0.791,0,0.928,0,0,0.373,0,0,0,1,0
0.682,0.749,0,0.807,0,0,0.22,0,0,0,1,0.174
0.581,0.162,0.281,0.2,0,0,0,0,0,0,1,0.196
0.565,0.0759,0.281,0.116,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.214
0.571,0.0316,0.281,0.147,0,0,0,0,0,0,1,0.292
0.586,0.0396,0.281,0.177,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.317,0.667,0.0788
0.591,0.0527,0.281,0.185,0,0,0,0,0,0.167,0.667,0.0394
0.591,0.0578,0.281,0.181,0,0,0,0,0,0,0.667,0
0.591,0.0629,0.281,0.175,0,0,0,0,0,0,0.667,0.236
0.591,0.0658,0.281,0.171,0,0,0,0,0,0,0.667,0.0788
0.591,0.073,0.281,0.169,0,0,0,0,0,0,0.667,0.197
0.591,0.0767,0.281,0.17,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0.236
0.617,0.103,0.281,0.188,0,0,0,0,0,0,0.667,0.158
0.633,0.124,0.281,0.222,0,0,0,0,0,0.0667,0.667,0.316
0.79,0.457,0,0.736,0,0,0,0,0,0.417,1,0.118
0.774,0.64,0,0.895,0,0,0,0,0,0.233,1,0.34
0.744,0.791,0,0.928,0,0,0,0,0,0,1,0.355
0.682,0.749,0,0.807,0,0,0,0,0,0,1,0.336
0.62,0.453,0,0.5,0,0,0,0,0,0,1,0.183
0.565,0.0759,0.281,0.116,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0.0394
0.56,0.0236,0.281,0.0578,0,0,0,0,0,0,1,0
0.56,0.0171,0.281,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.233,1,0.0394
0.58,0.0474,0.14,0.245,0,0,0,0,0,0,1,0.236
0.611,0.0634,0.14,0.305,0,0,0,0,0,0,1,0.0788
0.621,0.0764,0.14,0.318,0.147,0.0667,0,0,0,0,1,0.0788
0.621,0.0895,0.14,0.321,0.723,0.433,0,0,0,0,1,0.263
0.651,0.142,0,0.443,0.618,0,0,0,0,0,1,0.24
0.591,0.0629,0.281,0.175,0.661,0,0,0,0,0,0.333,0.0936
0.591,0.0658,0.281,0.171,0.25,0,0,0,0,0,0.333,0.315
0.591,0.073,0.281,0.169,0,0,0,0,0,0,0.333,0
0.591,0.0767,0.281,0.17,0,0,0,0,0,0,0.333,0.0788
0.602,0.0846,0.281,0.174,0.26,0.25,0,0,0,0,0.333,0.0394
0.673,0.19,0.14,0.326,0.475,0,0,0,0,0.233,1,0.0788
0.774,0.34,0,0.567,0,0,0,0,0,0,1,0
0.79,0.457,0,0.736,0,0,0,0,0,0,1,0
0.774,0.64,0,0.895,0,0,0,0,0,0,1,0
0.744,0.791,0,0.928,0,0,0,0,0,0.233,1,0.237
0.642,0.505,0.14,0.555,0,0,0,0,0,0,1,0.0711
0.6,0.307,0.14,0.35,0,0,0,0,0,0,1,0.132
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0.65,1,0
0.571,0.0295,0.281,0.147,0,0,0,0,0,0.0667,1,0.0394
0.586,0.0433,0.281,0.177,0,0,0,0,0,0,0.667,0.0788
0.591,0.0636,0.281,0.184,0,0,0,0,0,0,0.667,0.234
0.591,0.0803,0.281,0.185,0,0,0,0,0,0.15,0.667,0.194
0.591,0.0934,0.281,0.181,0,0,0,0,0,0.0833,0.333,0.0788
0.621,0.185,0.14,0.3,0,0,0,0,0,0,0.667,0.142
0.621,0.198,0.14,0.292,0,0,0,0,0,0,0.667,0.176
0.621,0.233,0.14,0.289,0,0,0,0,0,0,0.667,0.587
0.621,0.265,0.14,0.29,0,0,0,0,0,0,0.667,0.724
0.642,0.291,0.14,0.298,0,0,0,0,0,0,0.667,0.0788
0.673,0.305,0.14,0.326,0,0,0,0,0,0.15,0.667,0.236
0.704,0.315,0.14,0.395,0,0,0,0,0,0.0833,0.667,0.236
0.714,0.371,0.14,0.507,0,0,0,0,0,0,0.667,0
0.774,0.719,0,0.895,0,0,0,0,0,0,1,0
0.744,0.845,0,0.928,0,0,0,0,0,0,1,0
0.682,0.78,0,0.807,0,0,0,0,0,0,1,0.154
0.62,0.492,0,0.5,0,0,0,0,0,0,1,0.295
0.569,0.156,0.14,0.183,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0.364
0.56,0.0223,0.281,0.0816,0,0,0,0,0,0.233,1,0.138
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0.236
0.586,0.0433,0.281,0.177,0,0,0,0,0,0.65,1,0
0.621,0.109,0.14,0.318,0,0,0,0,0,1,1,0.276
0.591,0.0803,0.281,0.185,0,0,0,0,0,0.3,0.667,0
0.591,0.0934,0.281,0.181,0,0,0,0,0,0,0.667,0
0.591,0.101,0.281,0.175,0,0,0,0,0,0,0.667,0.124
0.621,0.198,0.14,0.292,0,0,0,0,0,0.233,0.667,0.919
0.621,0.233,0.14,0.289,0,0,0,0,0,0,0.667,0.302
0.621,0.265,0.14,0.29,0,0,0,0,0,0,0.667,0.345
0.642,0.291,0.14,0.298,0,0,0,0,0,0,0.667,0.0394
0.673,0.305,0.14,0.326,0,0,0,0,0,0,0.667,0.0394
0.774,0.464,0,0.567,0,0,0.176,0.158,0,0,1,0.118
0.79,0.547,0,0.736,0,0,0.524,0.0877,0.917,0,1,0
0.774,0.719,0,0.895,0,0,0.346,0,0.383,0,1,0.118
0.744,0.845,0,0.928,0,0,0.529,0,0,0,1,0
0.682,0.78,0,0.807,0,0,0.291,0,0,0,1,0
0.6,0.334,0.14,0.35,0,0,0,0,0,0,1,0.237
0.569,0.156,0.14,0.183,0,0,0,0,0,0,1,0.154
0.559,0.059,0.14,0.099,0,0,0,0,0,0,1,0
0.56,0.0236,0.281,0.0578,0,0,0,0,0,0,1,0.0394
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.56,0.0186,0.281,0.051,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0.118
0.571,0.0316,0.281,0.147,0.297,0.317,0,0,0,0.817,0.667,0
0.611,0.0634,0.14,0.305,0.515,0.95,0,0,0,1,0.667,0.333
0.591,0.0462,0.281,0.184,0,0,0,0,0,1,0.333,0.191
0.591,0.0527,0.281,0.185,0,0,0,0,0,1,0.333,0.0394
0.591,0.0578,0.281,0.181,0,0,0,0,0,0.317,0.333,0.0394
0.591,0.0629,0.281,0.175,0,0,0,0,0,0,0.333,0.0788
0.591,0.0658,0.281,0.171,0,0,0,0,0,0,0.333,0.327
0.591,0.073,0.281,0.169,0,0,0,0,0,0,0.333,0.197
0.591,0.0767,0.281,0.17,0,0,0,0,0,0.233,0.333,0
0.602,0.0846,0.281,0.174,0,0,0,0,0,0,0.333,0.394
0.617,0.103,0.281,0.188,0,0,0,0,0,0,0.333,0
0.704,0.232,0.14,0.395,0,0,0,0,0,0,0.667,0.0394
0.714,0.31,0.14,0.507,0,0,0,0,0,0,0.667,0.0394
0.774,0.64,0,0.895,0.403,0.5,0,0,0,0,1,0.343
0.744,0.791,0,0.928,0.518,0,0,0,0,0,1,0.36
0.682,0.749,0,0.807,0,0,0,0,0,0,1,0.211
0.581,0.162,0.281,0.2,0,0,0,0,0,0,1,0
0.565,0.0759,0.281,0.116,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.308
0.56,0.0236,0.281,0.0816,0,0,0,0,0,0,1,0.0671
0.589,0.0632,0,0.342,0,0,0,0,0,0,1,0.386
0.611,0.0634,0.14,0.305,0,0,0,0,0,0,0.667,0.118
0.591,0.0462,0.281,0.184,0.667,0.5,0,0,0,0,0.333,0.0788
0.591,0.0527,0.281,0.185,0.754,0,0,0,0,0,0.333,0.197
0.591,0.0578,0.281,0.181,0.761,0,0,0,0,0,0.333,0
0.591,0.0629,0.281,0.175,0.106,0,0,0,0,0,0.333,0.158
0.591,0.0658,0.281,0.171,0,0,0,0,0,0,0.333,0.0788
0.591,0.073,0.281,0.169,0,0,0,0,0,0.233,0.333,0.236
0.591,0.0767,0.281,0.17,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0.0788
0.617,0.103,0.281,0.188,0,0,0,0,0,0,0.333,0.158
0.704,0.232,0.14,0.395,0,0,0,0,0,0,0.667,0.231
0.79,0.457,0,0.736,0.126,0.0667,0,0,0,0,1,0.793
0.774,0.64,0,0.895,0.513,0.183,0.239,0.246,0.333,0,1,0.158
0.744,0.791,0,0.928,0,0,0.557,0,0.183,0,1,0
0.602,0.26,0.281,0.302,0,0,0.462,0,0,0,1,0
0.581,0.162,0.281,0.2,0,0,0.255,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.118
0.56,0.0236,0.281,0.0816,0,0,0,0,0,0,1,0.347
0.589,0.0632,0,0.342,0,0,0,0,0,0,1,0.182
0.586,0.0396,0.281,0.177,0,0,0,0,0,0,0.333,0.153
0.591,0.0462,0.281,0.184,0,0,0,0,0,0,0.333,0
0.591,0.0527,0.281,0.185,0,0,0,0,0,0,0.333,0.158
0.591,0.0578,0.281,0.181,0,0,0,0,0,0.317,0.333,0.276
0.591,0.0629,0.281,0.175,0,0,0,0,0,0.9,0.333,0.158
0.591,0.0658,0.281,0.171,0.237,0.317,0,0,0,0,0.333,0.0788
0.591,0.073,0.281,0.169,0.731,0.183,0.211,0.246,0.0833,0,0.333,0.118
0.591,0.0767,0.281,0.17,0.286,0,0.726,0,0.683,0,0.333,0.118
0.602,0.0846,0.281,0.174,0,0,0.489,0,0,0,0.333,0
0.617,0.103,0.281,0.188,0,0,0,0,0,0,0.333,0.482
0.704,0.232,0.14,0.395,0,0,0,0,0,0,1,0
0.638,0.163,0.281,0.278,0.29,0.25,0,0,0,0,0.667,0.153
0.774,0.64,0,0.895,0.942,0,0,0,0,0,1,0.118
0.744,0.791,0,0.928,0.543,0,0.323,0.246,0.0833,0,1,0.126
0.682,0.749,0,0.807,0,0,0.106,0,0.167,0,1,0.398
0.6,0.307,0.14,0.35,0,0,0,0,0,0,1,0.249
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.33
0.56,0.0374,0.281,0.0743,0,0,0,0,0,0,1,0.0394
0.56,0.0236,0.281,0.0578,0,0,0,0,0,0,1,0.0788
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.0893
0.571,0.0316,0.281,0.147,0,0,0,0,0,0,1,0.206
0.586,0.0396,0.281,0.177,0,0,0,0,0,0,0.333,0.158
0.591,0.0462,0.281,0.184,0,0,0,0,0,0,0.333,0.118
0.591,0.0527,0.281,0.185,0,0,0,0,0,0,0.333,0.0788
0.591,0.0578,0.281,0.181,0,0,0.106,0.0702,0,0,0.333,0.158
0.591,0.0629,0.281,0.175,0,0,0.515,0.175,0.25,0,0.333,0.118
0.621,0.116,0.14,0.292,0,0,0.176,0,0,0,0.667,0.0788
0.621,0.13,0.14,0.289,0,0,0,0,0,0,0.667,0.262
0.591,0.0767,0.281,0.17,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.817,0.667,0.197
0.617,0.103,0.281,0.188,0,0,0,0,0,1,0.667,0.118
0.633,0.124,0.281,0.222,0,0,0,0,0,1,0.667,0.0707
0.638,0.163,0.281,0.278,0,0,0,0,0,1,0.333,0.0353
0.774,0.64,0,0.895,0,0,0,0,0,1,1,0.118
0.744,0.791,0,0.928,0,0,0,0,0,0.3,1,0
0.642,0.505,0.14,0.555,0,0,0,0,0,0,1,0
0.581,0.162,0.281,0.2,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.136
0.571,0.0316,0.281,0.147,0,0,0,0,0,0,1,0.23
0.586,0.0396,0.281,0.177,0,0,0,0,0,0.717,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0.0788
0.591,0.0629,0.281,0.175,0,0,0,0,0,0,0.333,0.394
0.591,0.0658,0.281,0.171,0,0,0,0,0,0,0.333,0.118
0.591,0.073,0.281,0.169,0,0,0,0,0,0,0.333,0.197
0.591,0.0767,0.281,0.17,0,0,0,0,0,0,0.333,0.473
0.642,0.153,0.14,0.298,0,0,0,0,0,0,0.667,0.197
0.562,0.0159,0.421,0.0495,0.742,0.817,0,0,0,0,0,0.276
0.633,0.124,0.281,0.222,0.461,0.2,0,0,0,0,0.333,0.174
0.714,0.31,0.14,0.507,0,0,0,0,0,0,0.667,0.384
0.774,0.64,0,0.895,0,0,0,0,0,0,1,0
0.744,0.791,0,0.928,0.164,0.0667,0,0,0,0,1,0
0.642,0.505,0.14,0.555,0.625,0.433,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0.197
0.591,0.0636,0.281,0.184,0,0,0,0,0,0,1,0.197
0.591,0.0803,0.281,0.185,0,0,0,0,0,0,1,0.0394
0.591,0.0934,0.281,0.181,0,0,0,0,0,0,0.667,0.0394
0.591,0.101,0.281,0.175,0,0,0,0,0,0,0.667,0.354
0.591,0.108,0.281,0.171,0,0,0,0,0,0,0.667,0.158
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.333,0.236
0.591,0.141,0.281,0.17,0,0,0,0,0,0,0.667,0
0.642,0.291,0.14,0.298,0,0,0,0,0,0,0.667,0.118
0.673,0.305,0.14,0.326,0,0,0,0,0,0,0.667,0
0.704,0.315,0.14,0.395,0,0,0,0,0,0,1,0.374
0.714,0.371,0.14,0.507,0,0,0,0,0,0.233,1,0.0788
0.774,0.719,0,0.895,0,0,0,0,0,0,1,0
0.744,0.845,0,0.928,0,0,0,0,0,0,1,0
0.682,0.78,0,0.807,0,0,0,0,0,0,1,0
0.6,0.334,0.14,0.35,0,0,0,0,0,0,1,0
0.569,0.156,0.14,0.183,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0.233,0.667,0
0.591,0.0803,0.281,0.185,0,0,0,0,0,0,0.333,0.197
0.621,0.169,0.14,0.312,0.792,0.5,0,0,0,0,0.667,0.158
0.591,0.101,0.281,0.175,0.346,0,0,0,0,0,0.333,0
0.591,0.108,0.281,0.171,0,0,0,0,0,0,0.333,0.158
0.621,0.233,0.14,0.289,0,0,0,0,0,0,0.667,0.158
0.591,0.141,0.281,0.17,0,0,0,0,0,0,0.333,0.197
0.602,0.154,0.281,0.174,0,0,0,0,0,0,0.333,0.118
0.673,0.305,0.14,0.326,0,0,0,0,0,0,0.667,0.0394
0.774,0.464,0,0.567,0,0,0,0,0,0,1,0.475
0.79,0.547,0,0.736,0,0,0,0,0,0.233,1,0.522
0.633,0.252,0.281,0.331,0,0,0,0,0,0,0.667,0.0394
0.622,0.294,0.281,0.342,0,0,0,0,0,0,0.667,0
0.642,0.526,0.14,0.555,0,0,0,0,0,0,1,0
0.6,0.334,0.14,0.35,0,0,0,0,0,0,1,0
0.565,0.0869,0.281,0.116,0,0,0,0,0,0,1,0
0.56,0.0374,0.281,0.0743,0,0,0,0,0,0,1,0.0788
0.56,0.0236,0.281,0.0578,0,0,0,0,0,0,1,0.158
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.074
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.441
0.586,0.0396,0.281,0.177,0,0,0,0,0,0,1,0.17
0.621,0.0764,0.14,0.318,0,0,0,0,0,0,0.667,0.452
0.591,0.0527,0.281,0.185,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.591,0.0629,0.281,0.175,0,0,0,0,0,0.0667,0.667,0.277
0.591,0.0658,0.281,0.171,0,0,0,0,0,0.167,0.333,0.118
0.621,0.13,0.14,0.289,0,0,0,0,0,0,0.667,0.315
0.621,0.137,0.14,0.29,0,0,0,0,0,0,0.667,0.197
0.642,0.153,0.14,0.298,0,0,0,0,0,0,0.667,0.0788
0.673,0.19,0.14,0.326,0,0,0,0,0,0,0.667,0
0.704,0.232,0.14,0.395,0,0,0.635,0.246,0.25,0,0.667,0.0394
0.79,0.457,0,0.736,0.679,0.25,0.593,0,0,0,1,0.118
0.774,0.64,0,0.895,0.518,0,0.101,0,0,0,1,0.375
0.744,0.791,0,0.928,0,0,0,0,0,0,1,0
0.642,0.505,0.14,0.555,0,0,0,0,0,0,1,0
0.581,0.162,0.281,0.2,0,0,0,0,0,0,1,0
0.565,0.0759,0.281,0.116,0,0,0,0,0,0,1,0
0.56,0.0374,0.281,0.0743,0,0,0,0,0,0,1,0
0.56,0.0236,0.281,0.0578,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.118
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.419
0.571,0.0316,0.281,0.147,0,0,0,0,0,0,1,0.151
0.586,0.0396,0.281,0.177,0,0,0,0,0,0.233,0.667,0.392
0.621,0.0764,0.14,0.318,0,0,0,0,0,0,0.667,0.207
0.621,0.0895,0.14,0.321,0,0,0,0,0,0,0.667,0.295
0.621,0.0997,0.14,0.312,0,0,0,0,0,0,0.667,0.0394
0.591,0.0629,0.281,0.175,0,0,0,0,0,0,0.333,0.0394
0.591,0.0658,0.281,0.171,0,0,0,0,0,0,0.333,0.0788
0.591,0.073,0.281,0.169,0,0,0,0,0,0,0.333,0.0394
0.591,0.0767,0.281,0.17,0,0,0,0,0,0,0.333,0.0394
0.602,0.0846,0.281,0.174,0,0,0,0,0,0.233,0.333,0
0.673,0.19,0.14,0.326,0,0,0,0,0,0,0.667,0.0788
0.774,0.34,0,0.567,0,0,0,0,0,0,1,0.236
0.79,0.457,0,0.736,0,0,0,0,0,0,1,0.236
0.704,0.432,0.14,0.613,0.15,0.0667,0,0,0,0,0.667,0
0.744,0.791,0,0.928,0.808,0.433,0,0,0,0,1,0
0.642,0.505,0.14,0.555,0.18,0,0,0,0,0,1,0.187
0.581,0.162,0.281,0.2,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.313
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.158
0.58,0.0474,0.14,0.245,0,0,0,0,0,0,1,0.239
0.611,0.0634,0.14,0.305,0,0,0,0,0,0.817,1,0.157
0.621,0.0764,0.14,0.318,0,0,0,0,0,0.15,0.667,0.596
0.621,0.0895,0.14,0.321,0,0,0,0,0,0,0.667,0.197
0.621,0.0997,0.14,0.312,0,0,0,0,0,0,0.667,0
0.591,0.0629,0.281,0.175,0,0,0,0,0,0,0.333,0.0394
0.591,0.0658,0.281,0.171,0,0,0,0,0,0,0.333,0.276
0.621,0.13,0.14,0.289,0,0,0,0,0,0,0.667,0.197
0.591,0.0767,0.281,0.17,0,0,0,0,0,0,0.333,0
0.602,0.0846,0.281,0.174,0,0,0,0,0,0,0.333,0.236
0.673,0.19,0.14,0.326,0,0,0,0,0,0,0.667,0.208
0.774,0.34,0,0.567,0,0,0,0,0,0,1,0.155
0.79,0.457,0,0.736,0,0,0,0,0,0,1,0.118
0.774,0.64,0,0.895,0,0,0,0,0,0,1,0.118
0.744,0.791,0,0.928,0,0,0,0,0,0,1,0
0.682,0.749,0,0.807,0,0,0,0,0,0,1,0
0.581,0.162,0.281,0.2,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.233,1,0
0.56,0.0186,0.281,0.051,0,0,0,0,0,0,1,0
0.56,0.0236,0.281,0.0816,0,0,0,0,0,0,1,0.354
0.58,0.0474,0.14,0.245,0,0,0,0,0,0,0.667,0.308
0.635,0.0871,0,0.433,0,0,0,0,0,0,1,0.538
0.621,0.0764,0.14,0.318,0,0,0,0,0,0,0.667,0.197
0.621,0.0895,0.14,0.321,0,0,0,0,0,0,0.667,0.0788
0.591,0.0578,0.281,0.181,0,0,0,0,0,0,0.333,0.0788
0.591,0.0629,0.281,0.175,0,0,0.554,0.246,0.25,0,0.333,0.118
0.591,0.0658,0.281,0.171,0,0,0.563,0,0,0,0.333,0.276
0.591,0.073,0.281,0.169,0,0,0.382,0,0,0,0.333,0.0788
0.591,0.0767,0.281,0.17,0,0,0.61,0,0,0,0.333,0.315
0.602,0.0846,0.281,0.174,0,0,0,0,0,0.233,0.333,0.0394
0.617,0.103,0.281,0.188,0,0,0,0,0,0,0.333,0
0.633,0.124,0.281,0.222,0,0,0,0,0,0.233,0.333,0.158
0.79,0.457,0,0.736,0,0,0,0,0,0,1,0.0394
0.774,0.64,0,0.895,0,0,0,0,0,0,1,0
0.744,0.791,0,0.928,0,0,0,0,0,0,1,0
0.642,0.505,0.14,0.555,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
