occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,hot_water_showers
0.667,0.303,0.303,0,0,0,0,0.14,0.623,0.166,0,0,0,0
0.333,0.172,0.172,0,0,0,0,0.281,0.594,0.0979,0,0,0.13,0
0.333,0.171,0.171,0,0,0,0,0.281,0.594,0.113,0,0,0.13,0
0.333,0.175,0.175,0,0,0,0,0.281,0.594,0.128,0,0,0.179,0.243
0.667,0.341,0.341,0,0,0.103,0,0.14,0.643,0.261,0,0,0.0433,0
1,0.618,0.618,0,0,0.379,0.767,0,0.729,0.402,0,0.243,0.0866,0
0.667,0.558,0.558,0,0,0,0,0.14,0.705,0.283,0,0.739,0.0866,0
0.667,0.653,0.653,0,0,0,0,0.14,0.716,0.332,0,0.199,0.13,0
0.667,0.635,0.635,0,0,0,0,0.14,0.705,0.435,0,0,0.0433,0
0.667,0.519,0.519,0,0,0,0,0.14,0.685,0.51,0,0,0.231,0.314
1,0.397,0.397,0,0,0,0,0.14,0.643,0.471,0,0,0.398,0.188
1,0.199,0.199,0,0,0,0,0.281,0.584,0.159,0,0,0.0866,0
1,0.117,0.117,0,0,0,0,0.281,0.568,0.079,0,0,0,0
1,0.0749,0.0749,0,0,0,0,0.281,0.563,0.0407,0,0,0.0866,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.119,0.162
1,0.247,0.247,0,0,0,0,0.14,0.581,0.0372,0,0,0.258,0.35
0.667,0.179,0.179,0,0,0,0,0.281,0.589,0.04,0,0,0.25,0.34
0.667,0.321,0.321,0,0,0,0,0.14,0.623,0.0983,0,0,0.202,0.275
0.667,0.324,0.324,0,0,0,0,0.14,0.623,0.128,0,0,0.353,0.336
0.667,0.315,0.315,0,0,0,0,0.14,0.623,0.152,0,0,0.13,0
0.667,0.303,0.303,0,0,0,0,0.14,0.623,0.166,0,0,0.0866,0
0.667,0.294,0.294,0,0,0,0,0.14,0.623,0.178,0,0,0.109,0.0893
0.667,0.292,0.292,0,0,0,0,0.14,0.623,0.209,0,0,0.169,0.171
0.333,0.175,0.175,0,0,0,0,0.281,0.594,0.128,0,0,0.216,0
0.333,0.195,0.195,0,0,0.483,0.133,0.281,0.605,0.139,0,0,0.13,0
0.333,0.239,0.239,0,0,0,0.633,0.281,0.62,0.146,0,0.177,0.13,0
0.333,0.304,0.304,0.5,0,0,0,0.281,0.636,0.15,0,0.341,0.26,0
0.333,0.352,0.352,0.583,0,0,0,0.281,0.641,0.175,0,0.421,0.128,0.115
0.667,0.635,0.635,0,0,0,0,0.14,0.705,0.435,0,0.631,0,0
0.667,0.285,0.285,0,0,0,0,0.281,0.625,0.264,0,0.0975,0.0866,0
0.667,0.224,0.224,0,0,0,0,0.281,0.605,0.245,0,0,0.308,0.124
0.667,0.199,0.199,0,0,0,0,0.281,0.584,0.159,0,0,0.398,0.187
1,0.117,0.117,0,0,0,0,0.281,0.568,0.079,0,0,0.191,0.201
1,0.0749,0.0749,0,0,0,0,0.281,0.563,0.0346,0,0,0.168,0.228
1,0.0583,0.0583,0,0,0,0,0.281,0.563,0.0223,0,0,0.0433,0
1,0.05,0.05,0,0,0,0,0.281,0.563,0.0164,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0.367,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.148,0.148,0.717,0,0,0,0.281,0.573,0.0294,0,0,0,0
1,0.179,0.179,0,0,0,0,0.281,0.589,0.0366,0,0,0.15,0.204
0.667,0.185,0.185,0,0,0,0,0.281,0.594,0.0424,0,0,0,0
0.667,0.187,0.187,0,0,0,0,0.281,0.594,0.0483,0,0,0.216,0
0.667,0.183,0.183,0,0,0,0,0.281,0.594,0.0528,0,0,0.13,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.26,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0
0.333,0.175,0.175,0,0,0,0,0.281,0.594,0.0697,0,0,0,0
0.333,0.195,0.195,0,0,0,0,0.281,0.605,0.0769,0,0,0,0
0.333,0.239,0.239,0,0,0,0,0.281,0.62,0.0931,0,0,0,0
0.333,0.304,0.304,0,0,0,0,0.281,0.636,0.112,0,0,0,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.346,0
0.333,0.342,0.342,0,0,0,0,0.281,0.636,0.202,0,0,0.0433,0
0.333,0.285,0.285,0,0,0,0,0.281,0.625,0.246,0,0,0.303,0
0.667,0.397,0.397,0,0,0,0,0.14,0.643,0.452,0,0,0,0
0.667,0.348,0.348,0,0,0,0,0.14,0.602,0.276,0,0,0,0
1,0.117,0.117,0,0,0,0,0.281,0.568,0.0691,0,0,0.115,0.156
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0.367,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.0823,0.0823,0.167,0,0,0,0.281,0.563,0.0223,0,0,0.0171,0.0232
1,0.247,0.247,0,0,0,0,0.14,0.581,0.043,0,0,0.59,0.344
1,0.308,0.308,0,0,0,0,0.14,0.612,0.0573,0,0,0.142,0.192
0.667,0.321,0.321,0,0,0,0,0.14,0.623,0.069,0,0,0.648,0.351
0.667,0.324,0.324,0,0,0,0,0.14,0.623,0.0807,0,0,0.223,0.127
0.333,0.183,0.183,0,0,0,0,0.281,0.594,0.0528,0,0,0.0866,0
0.333,0.177,0.177,0,0,0,0,0.281,0.594,0.0574,0,0,0.101,0.137
0.667,0.294,0.294,0,0,0,0,0.14,0.623,0.104,0,0,0.0433,0
0.333,0.171,0.171,0,0,0,0,0.281,0.594,0.0665,0,0,0,0
0.333,0.175,0.175,0,0,0,0,0.281,0.594,0.0697,0,0,0.0433,0
0.333,0.195,0.195,0,0,0,0,0.281,0.605,0.0769,0,0,0.0866,0
0.333,0.239,0.239,0,0,0,0,0.281,0.62,0.0931,0,0,0.26,0
0.333,0.304,0.304,0,0,0,0,0.281,0.636,0.112,0,0,0.0866,0
0.667,0.653,0.653,0,0,0,0,0.14,0.716,0.278,0,0,0.173,0
0.333,0.342,0.342,0,0,0,0,0.281,0.636,0.202,0,0,0,0
0.333,0.285,0.285,0,0,0,0,0.281,0.625,0.246,0,0,0,0
0.333,0.224,0.224,0,0,0,0,0.281,0.605,0.234,0,0,0.232,0.021
0.333,0.199,0.199,0,0,0,0,0.281,0.584,0.146,0,0,0.252,0.284
0.667,0.117,0.117,0,0,0,0,0.281,0.568,0.0691,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0168,0.0229
1,0.308,0.308,0,0,0,0,0.14,0.612,0.0573,0,0,0.354,0.481
0.667,0.185,0.185,0,0,0,0,0.281,0.594,0.0424,0,0,0,0
0.667,0.187,0.187,0,0,0,0,0.281,0.594,0.0483,0,0,0,0
0.667,0.183,0.183,0.367,0,0,0,0.281,0.594,0.0528,0,0,0,0
0.667,0.177,0.177,0.167,0,0,0,0.281,0.594,0.0574,0,0,0,0
0.667,0.294,0.294,0,0,0,0,0.14,0.623,0.104,0,0,0.216,0
0.667,0.292,0.292,0,0,0,0,0.14,0.623,0.117,0,0,0.0433,0
0.333,0.175,0.175,0,0,0,0,0.281,0.594,0.0697,0,0,0.173,0
0.333,0.195,0.195,0,0,0,0,0.281,0.605,0.0769,0,0,0.26,0
0.333,0.239,0.239,0,0,0,0,0.281,0.62,0.0931,0,0,0,0
0.667,0.304,0.304,0,0,0,0,0.281,0.636,0.112,0,0,0.303,0
0.667,0.352,0.352,0,0,0,0,0.281,0.641,0.147,0,0,0.0866,0
0.667,0.342,0.342,0,0,0,0,0.281,0.636,0.202,0,0,0.13,0
0.667,0.285,0.285,0,0,0,0,0.281,0.625,0.246,0,0,0.0866,0
0.667,0.224,0.224,0,0,0,0,0.281,0.605,0.234,0,0,0.0157,0.0213
1,0.348,0.348,0,0,0,0,0.14,0.602,0.276,0,0,0.314,0.368
1,0.184,0.184,0,0,0,0,0.14,0.571,0.122,0,0,0.269,0.189
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.148,0.148,0.367,0,0.483,0.25,0.281,0.573,0.0294,0,0,0.0915,0.124
0.667,0.308,0.308,1,0.45,0,0.783,0.14,0.612,0.0573,0.624,0.427,0,0
0.667,0.321,0.321,1,0.6,0,0,0.14,0.623,0.069,0.118,0.268,0,0
0.667,0.324,0.324,0.1,0,0.483,0.25,0.14,0.623,0.0807,0,0.181,0.0433,0
0.667,0.315,0.315,0,0,0,0.517,0.14,0.623,0.0898,0,0.492,0.13,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.216,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.26,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.173,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.333,0.195,0.195,0,0,0,0,0.281,0.605,0.0769,0,0,0,0
0.333,0.239,0.239,0,0,0,0,0.281,0.62,0.0931,0,0,0,0
0.667,0.558,0.558,0,0,0,0,0.14,0.705,0.208,0,0,0,0
0.667,0.653,0.653,0,0,0,0,0.14,0.716,0.278,0,0,0.0866,0
0.667,0.635,0.635,0,0,0,0,0.14,0.705,0.387,0,0,0.0866,0
0.667,0.519,0.519,0,0,0,0,0.14,0.685,0.477,0,0,0.26,0
0.667,0.397,0.397,0,0,0,0,0.14,0.643,0.452,0,0,0.0433,0
0.667,0.348,0.348,0,0,0,0,0.14,0.602,0.276,0,0,0.13,0
0.667,0.117,0.117,0,0,0,0,0.281,0.568,0.0691,0,0,0.0433,0
0.667,0.0749,0.0749,0,0,0,0,0.281,0.563,0.0346,0,0,0.0152,0.0207
1,0.0583,0.0583,0,0,0,0,0.281,0.563,0.0223,0,0,0.156,0.212
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.216,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.115,0.156
1,0.148,0.148,0,0,0,0,0.281,0.573,0.0294,0,0,0.163,0.221
1,0.308,0.308,0.533,0,0,0,0.14,0.612,0.0573,0,0,0.0927,0.126
0.667,0.185,0.185,0,0,0,0,0.281,0.594,0.0424,0,0,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.102,0.021
0.333,0.183,0.183,0,0,0,0,0.281,0.594,0.0528,0,0,0.511,0.401
0.333,0.177,0.177,0,0,0,0,0.281,0.594,0.0574,0,0,0.0866,0
0.333,0.172,0.172,0,0,0,0,0.281,0.594,0.06,0,0,0,0
0.333,0.171,0.171,0,0,0,0,0.281,0.594,0.0665,0,0,0.0433,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.236,0.32
0.667,0.195,0.195,0,0,0,0,0.281,0.605,0.0769,0,0,0.173,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.13,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.13,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.216,0
0.333,0.285,0.285,0,0,0,0,0.281,0.625,0.246,0,0,0,0
0.333,0.224,0.224,0,0,0,0,0.281,0.605,0.234,0,0,0.0152,0.0206
0.667,0.348,0.348,0,0.45,0,0,0.14,0.602,0.276,0.54,0,0.0911,0.124
0.667,0.184,0.184,0,0.883,0,0,0.14,0.571,0.122,0.424,0,0.0433,0
0.667,0.0749,0.0749,0,0.517,0,0,0.281,0.612,0.0499,0.145,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.281,0.612,0.0224,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0.25,0,0,0,0.421,0.566,0.0181,0,0,0.173,0
1,0.151,0.151,0.583,0,0,0,0.281,0.625,0.0327,0,0,0,0
1,0.183,0.183,0,0,0,0,0.281,0.645,0.049,0,0,0,0
1,0.333,0.333,0,0,0,0,0.14,0.738,0.128,0,0,0,0
1,0.34,0.34,0,0,0,0,0.14,0.738,0.168,0,0,0.216,0
1,0.472,0.472,0,0,0,0,0,0.824,0.289,0,0,0.27,0.0723
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.173,0
0,0.05,0.05,0.267,0,0,0,0.421,0.566,0.0181,0,0,0.0866,0
0.333,0.179,0.179,0,0,0,0,0.281,0.652,0.146,0,0,0.216,0
0.333,0.183,0.183,0,0,0,0,0.281,0.652,0.165,0,0,0,0
0.333,0.206,0.206,0,0,0,0,0.281,0.665,0.18,0,0,0,0
0.333,0.256,0.256,0,0,0,0,0.281,0.684,0.189,0,0,0.0866,0
0.667,0.602,0.602,0,0.0833,0,0,0.14,0.842,0.372,0.554,0,0,0
0.667,0.69,0.69,0,1,0,0,0.14,0.855,0.437,0.525,0,0.0866,0
0.667,0.644,0.644,0,0.283,0,0,0.14,0.842,0.573,0.67,0,0.216,0
0.667,0.509,0.509,0.75,0,0,0,0.14,0.816,0.673,0.541,0,0,0
0.667,0.389,0.389,0.0833,0,0,0,0.14,0.764,0.621,0,0,0.239,0.148
0.667,0.345,0.345,0,0,0,0,0.14,0.711,0.394,0,0,0.26,0
0.667,0.117,0.117,0,0,0,0,0.281,0.619,0.101,0,0,0,0
1,0.0749,0.0749,0,0,0,0,0.281,0.612,0.0499,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0433,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.151,0.151,0,0,0,0,0.281,0.625,0.0327,0,0,0,0
1,0.183,0.183,0,0,0,0,0.281,0.645,0.049,0,0,0,0
1,0.333,0.333,0,0,0,0,0.14,0.738,0.128,0,0,0.14,0
0.667,0.34,0.34,0,0,0,0,0.14,0.738,0.168,0,0,0.0433,0
0.333,0.191,0.191,0,0,0,0,0.281,0.652,0.108,0,0,0.173,0
0.333,0.185,0.185,0,0,0,0,0.281,0.652,0.118,0,0,0.0866,0
0.333,0.18,0.18,0,0,0,0,0.281,0.652,0.125,0,0,0.216,0
0.333,0.179,0.179,0,0,0,0,0.281,0.652,0.146,0,0,0.216,0
0.333,0.183,0.183,0,0,0,0,0.281,0.652,0.165,0,0,0.0866,0
0.333,0.206,0.206,0,0,0,0,0.281,0.665,0.18,0,0,0,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0433,0
0,0.05,0.05,0.5,0,0,0,0.421,0.566,0.0181,0,0,0.26,0
0.333,0.37,0.37,0.05,0,0,0,0.281,0.71,0.228,0,0,0.216,0
0.333,0.347,0.347,0,0,0,0,0.281,0.704,0.296,0,0,0,0
0.667,0.509,0.509,0,0,0,0,0.14,0.816,0.673,0,0,0,0
1,0.389,0.389,0,0,0,0,0.14,0.764,0.621,0.14,0,0.346,0
1,0.345,0.345,0,0.833,0,0,0.14,0.711,0.394,0.788,0,0.13,0.117
1,0.184,0.184,0,0.533,0,0,0.14,0.672,0.183,0,0,0.202,0.275
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.101,0.137
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.667,0.151,0.151,0,0,0,0,0.281,0.625,0.0355,0,0,0,0
1,0.183,0.183,0.25,0,0.483,0.633,0.281,0.645,0.0449,0,0.229,0,0
1,0.333,0.333,0.3,0,0,1,0.14,0.738,0.0895,0,0.207,0,0
0.667,0.195,0.195,0,0,0,0.0167,0.281,0.652,0.0604,0,0,0.0433,0
0.667,0.191,0.191,0,0,0,0,0.281,0.652,0.0664,0,0,0.0866,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.606,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.667,0.183,0.183,0.267,0,0,0,0.281,0.652,0.0888,0,0,0.0433,0
0.667,0.362,0.362,0,0,0,0,0.14,0.764,0.181,0,0,0,0
0.667,0.461,0.461,0,0,0,0,0.14,0.803,0.224,0,0,0,0
0.333,0.326,0.326,0,0,0,0,0.281,0.704,0.145,0,0,0.303,0
0.333,0.37,0.37,0,0,0,0,0.281,0.71,0.191,0,0,0.173,0
0.333,0.347,0.347,0.5,0,0,0,0.281,0.704,0.263,0,0,0.317,0.137
0.667,0.509,0.509,0.617,0,0,0,0.14,0.816,0.629,0,0,0,0
0.667,0.389,0.389,0,0,0,0,0.14,0.764,0.596,0,0,0.216,0
1,0.345,0.345,0,0,0,0,0.14,0.711,0.363,0,0,0.542,0.325
1,0.184,0.184,0,0,0,0,0.14,0.672,0.16,0,0,0.0908,0.0646
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0873,0.119
1,0.0583,0.0583,0,0,0,0,0.281,0.612,0.026,0,0,0.145,0.197
1,0.05,0.05,0,0,0,0,0.281,0.612,0.0183,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.183,0.183,0,0,0,0,0.281,0.645,0.0449,0,0,0.221,0.3
1,0.474,0.474,0.75,0,0,0,0,0.824,0.126,0,0,0.152,0.207
1,0.485,0.485,0.0833,0,0,0,0,0.824,0.149,0,0,0.123,0.167
0.667,0.331,0.331,0,0,0,0,0.14,0.738,0.117,0,0,0.241,0.269
0.667,0.319,0.319,0,0,0,0,0.14,0.738,0.129,0,0,0.213,0.231
1,0.44,0.44,0,0,0,0,0,0.824,0.196,0,0,0.521,0.355
1,0.436,0.436,0,0,0,0,0,0.824,0.222,0,0,0.507,0.572
0.667,0.316,0.316,0,0,0.483,0.633,0.14,0.738,0.162,0,0.196,0.264,0.0652
0.667,0.362,0.362,0,0,0,0.75,0.14,0.764,0.181,0,0.44,0.0866,0
0.667,0.461,0.461,0,0,0,0,0.14,0.803,0.224,0,0.498,0.0433,0
0.667,0.326,0.326,0,0,0,0,0.281,0.704,0.145,0,0,0.346,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.216,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.667,0.279,0.279,0,0,0,0,0.281,0.691,0.322,0,0,0.557,0.345
1,0.389,0.389,0,0,0,0,0.14,0.764,0.596,0,0,0,0
1,0.345,0.345,0,0,0,0,0.14,0.711,0.363,0,0,0,0
1,0.184,0.184,0,0,0,0,0.14,0.672,0.16,0,0,0,0
1,0.0749,0.0749,0,0,0,0,0.281,0.612,0.0424,0,0,0.0866,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.0517,0.0517,0,0,0,0,0.281,0.612,0.02,0,0,0.15,0.204
1,0.117,0.117,0,0,0,0,0.14,0.659,0.0362,0,0,0.172,0.234
1,0.253,0.253,0,0,0,0,0.14,0.685,0.0551,0,0,0.12,0.163
0.667,0.316,0.316,0.55,0,0,0,0.14,0.724,0.074,0,0,0,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.346,0
0.333,0.191,0.191,0,0,0,0,0.281,0.652,0.0664,0,0,0,0
0.333,0.185,0.185,0,0,0,0,0.281,0.652,0.0724,0,0,0,0
0.333,0.18,0.18,0,0,0.483,0.383,0.281,0.652,0.0759,0,0.0637,0,0
0.333,0.179,0.179,0,0,0,0.433,0.281,0.652,0.0845,0,0.0858,0.26,0
0,0.05,0.05,0.25,0,0,0,0.421,0.566,0.0159,0,0,0.13,0
0.333,0.206,0.206,0.0167,0,0,0,0.281,0.665,0.0982,0,0,0.0433,0
0.333,0.256,0.256,0,0,0,0,0.281,0.684,0.12,0,0,0.0433,0
0.333,0.326,0.326,0,0,0,0,0.281,0.704,0.145,0,0,0.0866,0
0.667,0.69,0.69,0,0,0,0,0.14,0.855,0.366,0,0,0.0866,0
0.667,0.347,0.347,0,0,0,0,0.281,0.704,0.263,0,0,0.389,0
0.667,0.279,0.279,0,0,0,0,0.281,0.691,0.322,0,0,0.173,0
0.667,0.22,0.22,0,0,0,0,0.281,0.665,0.306,0,0,0.0433,0
1,0.493,0.493,0,0,0,0,0,0.784,0.536,0,0,0.128,0.115
1,0.184,0.184,0,0,0,0,0.14,0.672,0.16,0,0,0,0
1,0.0749,0.0749,0,0,0,0,0.281,0.612,0.0424,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.303,0
1,0.0517,0.0517,0,0,0,0,0.281,0.612,0.02,0,0,0,0
1,0.0836,0.0836,0,0,0,0,0.281,0.612,0.026,0,0,0.146,0.198
0.667,0.151,0.151,0,0,0,0,0.281,0.625,0.0355,0,0,0.366,0.192
1,0.316,0.316,0,0,0,0,0.14,0.724,0.074,0,0,0.521,0.709
1,0.333,0.333,0,0,0,0,0.14,0.738,0.0895,0,0,0.364,0.377
1,0.485,0.485,0,0,0,0,0,0.824,0.149,0,0,0.149,0.144
0.667,0.331,0.331,0,0,0,0,0.14,0.738,0.117,0,0,0,0
0.667,0.319,0.319,0,0,0,0,0.14,0.738,0.129,0,0,0.0433,0
0.667,0.31,0.31,0,0,0,0,0.14,0.738,0.136,0,0,0.0433,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.216,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.26,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.333,0.326,0.326,0,0,0,0,0.281,0.704,0.145,0,0,0,0
0.333,0.37,0.37,0,0,0,0,0.281,0.71,0.191,0,0,0,0
0.333,0.347,0.347,0,0,0,0,0.281,0.704,0.263,0,0,0,0
0.333,0.279,0.279,0,0,0,0,0.281,0.691,0.322,0,0,0.13,0
0.667,0.389,0.389,0,0,0,0,0.14,0.764,0.596,0,0,0.0433,0
1,0.198,0.198,0,0,0,0,0.281,0.639,0.189,0,0,0.0866,0
1,0.117,0.117,0,0,0,0,0.281,0.619,0.0879,0,0,0.13,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.13,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.0836,0.0836,0.25,0,0,0,0.281,0.612,0.026,0,0,0.305,0.415
1,0.151,0.151,1,0,0,0,0.281,0.625,0.0355,0,0,0,0
1,0.316,0.316,0.717,0,0,0,0.14,0.724,0.074,0,0,0.156,0.213
0.667,0.191,0.191,0,0,0,0,0.281,0.652,0.0527,0,0,0.0433,0
0.667,0.34,0.34,0,0,0,0,0.14,0.738,0.105,0,0,0.512,0.519
0.333,0.191,0.191,0,0,0,0,0.281,0.652,0.0664,0,0,0.269,0.306
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.303,0
0.333,0.18,0.18,0,0,0,0,0.281,0.652,0.0759,0,0,0.13,0
0.333,0.179,0.179,0,0,0,0,0.281,0.652,0.0845,0,0,0.0866,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.563,0
0,0.05,0.05,0.833,0,0,0,0.421,0.566,0.0159,0,0,0.433,0
0.333,0.326,0.326,0,0,0,0,0.281,0.704,0.145,0,0,0,0
0.333,0.37,0.37,0,0,0,0,0.281,0.71,0.191,0,0,0,0
0.667,0.644,0.644,0,0,0,0,0.14,0.842,0.51,0,0,0.0433,0
0.667,0.509,0.509,0,0,0,0,0.14,0.816,0.629,0,0,0.17,0.113
0.667,0.389,0.389,0,0,0,0,0.14,0.764,0.596,0,0,0,0
0.667,0.345,0.345,0,0,0,0,0.14,0.711,0.363,0,0,0.127,0.173
1,0.117,0.117,0,0,0,0,0.281,0.619,0.0879,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
