occupants,plug_loads_other,plug_loads_tv,lighting_interior,lighting_garage,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,electric_vehicle
0.667,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.772,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.563,0.0174,0.0559,0.0559,0,0,0,0,0,0,0.165,1
0.811,0.538,0.0401,0.167,0.167,0,0,0,0,0,0,0.308,1
0.561,0.557,0.0336,0.128,0.128,0,0,0,0,0,0,0,-0.317
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,-0.95
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.333,0.562,0.0321,0.0806,0.0806,0,0,0,0,0,0,0,0
0.333,0.557,0.0674,0.145,0.145,0,0,0,0,0,0,0.0451,0
0.333,0.557,0.0719,0.142,0.142,0,0,0,0,0,0,0.271,0
0.144,0.561,0.0427,0.0897,0.0897,0,0,0,0,0,0,0.0451,0
0,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.128,0.57,0.0517,0.0857,0.0857,0,0,0,0,0,0,0.193,-0.833
0.856,0.612,0.275,0.293,0.293,0.45,0.45,0,0,0,0,0.655,-0.433
0.833,0.635,0.343,0.306,0.306,0.288,0,0,0,0,0.233,0.0902,1
1,0.653,0.548,0.409,0.409,0,0,0,0,0,0,0.201,1
1,0.636,0.731,0.508,0.508,0,0,0.662,0.263,0.45,0,0.258,1
1,0.602,0.744,0.567,0.567,0,0,0.76,0,0,0,0.413,1
1,0.556,0.459,0.456,0.456,0,0,0.471,0,0,0,0.203,1
1,0.544,0.142,0.188,0.188,0,0,0.216,0,0,0,0.0902,1
1,0.534,0.0673,0.104,0.104,0,0,0.131,0,0,0,0,1
1,0.559,0.0205,0.0547,0.0547,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.524,0.0333,0.125,0.125,0,0,0,0,0,0,0.628,1
0.706,0.54,0.0373,0.153,0.153,0,0,0,0,0,0,0.499,-0.0667
0.522,0.557,0.0431,0.149,0.149,0,0,0,0,0,0.233,0.0451,-0.0833
0.561,0.552,0.073,0.236,0.236,0,0,0,0,0,0,0,-0.317
0.333,0.557,0.0573,0.155,0.155,0,0,0,0,0,0,0.271,-0.267
0.333,0.557,0.0627,0.15,0.15,0,0,0,0,0,0,0,0
0.333,0.557,0.0674,0.145,0.145,0,0,0,0,0,0,0.18,0
0.439,0.554,0.0912,0.171,0.171,0,0,0.419,0.333,0,0,0.0451,-0.583
0.667,0.55,0.136,0.227,0.227,0,0,0.512,0.211,0.217,0,0.135,1
0.583,0.56,0.0886,0.148,0.148,0,0,0.476,0,0,0,0.0902,1
0.667,0.574,0.175,0.234,0.234,0,0,0.18,0,0,0.233,0.0451,1
0.939,0.615,0.298,0.316,0.316,0,0,0,0,0,0,0.186,1
0.811,0.632,0.322,0.295,0.295,0,0,0,0,0,0,0.0451,-0.0667
0.939,0.647,0.519,0.389,0.389,0,0,0,0,0,0,0.271,1
1,0.636,0.731,0.508,0.508,0,0,0,0,0,0,0,1
1,0.584,0.387,0.313,0.313,0,0,0,0,0,0,0.0902,1
1,0.56,0.243,0.259,0.259,0,0,0,0,0,0,0,1
1,0.554,0.122,0.166,0.166,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.894,0.536,0.0413,0.172,0.172,0,0,0,0,0,0,0.249,-0.317
0.667,0.554,0.0439,0.163,0.163,0,0,0,0,0,0,0.226,-1
0.667,0.557,0.0508,0.16,0.16,0,0,0,0,0,0,0.226,-0.133
0.561,0.557,0.0573,0.155,0.155,0,0,0,0,0,0,0.271,0
0.333,0.557,0.0627,0.15,0.15,0,0,0,0,0,0,0.0902,0
0.333,0.557,0.0674,0.145,0.145,0,0,0,0,0,0,0.226,0
0.333,0.557,0.0719,0.142,0.142,0,0,0,0,0,0,0.18,0
0.333,0.557,0.0784,0.141,0.141,0,0,0.541,0.263,0.45,0,0.316,0
0.333,0.56,0.0837,0.141,0.141,0,0,0.787,0,0,0,0,0
0.522,0.574,0.143,0.194,0.194,0,0,0.19,0,0,0.317,0.135,-0.767
0.772,0.608,0.252,0.269,0.269,0,0,0,0,0,0.15,0.18,-0.683
1,0.648,0.401,0.355,0.355,0,0,0,0,0,0,0.0451,1
1,0.653,0.548,0.409,0.409,0.485,0.217,0,0,0,0,0.226,1
1,0.636,0.731,0.508,0.508,0.33,0,0,0,0,0,0.0902,1
1,0.602,0.662,0.495,0.495,0.141,0.0667,0,0,0,0,0,1
1,0.56,0.243,0.259,0.259,0.443,0.383,0,0,0,0,0,1
1,0.54,0.181,0.23,0.23,0,0,0,0,0,0,0.111,1
1,0.534,0.0673,0.104,0.104,0,0,0,0,0,0,0.113,1
1,0.559,0.0205,0.0547,0.0547,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.554,0.0189,0.0587,0.0587,0,0,0,0,0,0,0.233,1
0.728,0.551,0.0232,0.0824,0.0824,0,0,0,0,0,0.233,0.226,-0.817
0.667,0.534,0.0482,0.203,0.203,0,0,0,0,0,0.233,0.0902,-0.0167
0.394,0.552,0.0486,0.184,0.184,0,0,0,0,0,0,0.0451,0
0.167,0.561,0.0347,0.104,0.104,0,0,0,0,0,0,0.135,0
0.333,0.557,0.0573,0.155,0.155,0,0,0,0,0,0,0.135,0
0.356,0.556,0.066,0.157,0.157,0,0,0,0,0,0,0.0728,-0.833
0.667,0.549,0.118,0.24,0.24,0,0,0,0,0,0.317,0.262,1
0.644,0.55,0.124,0.228,0.228,0.766,0.217,0,0,0,0.15,0.135,-0.0667
0.333,0.557,0.0784,0.141,0.141,0,0,0,0,0,0,0.316,-0.333
0.333,0.56,0.0837,0.141,0.141,0,0,0,0,0,0,0.406,0
0.439,0.574,0.125,0.171,0.171,0,0,0,0,0,0,0.208,-0.4
0.772,0.608,0.252,0.269,0.269,0,0,0,0,0,0,0.316,1
1,0.648,0.401,0.355,0.355,0,0,0,0,0,0,0,1
1,0.653,0.548,0.409,0.409,0.295,0.317,0,0,0,0,0,1
1,0.636,0.731,0.508,0.508,0.494,0.133,0,0,0,0,0.0451,1
1,0.602,0.826,0.639,0.639,0.49,0,0,0,0,0,0.0738,1
1,0.555,0.517,0.509,0.509,0.55,0,0,0,0,0,0.248,1
1,0.537,0.21,0.262,0.262,0,0,0,0,0,0,0,1
1,0.559,0.0287,0.0625,0.0625,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.56,0.0294,0.0956,0.0956,0,0,0,0,0,0,0,1
0.95,0.556,0.0469,0.146,0.146,0,0,0,0,0,0,0.214,1
0.667,0.559,0.0716,0.135,0.135,0,0,0,0,0,0.233,0.364,1
0.667,0.549,0.162,0.258,0.258,0,0,0,0,0,0,0.226,1
0.667,0.549,0.186,0.249,0.249,0,0,0,0,0,0,0.18,1
0.667,0.549,0.202,0.24,0.24,0,0,0,0,0,0,0.18,1
0.367,0.556,0.131,0.151,0.151,0,0,0,0,0,0,0.135,1
0.383,0.556,0.159,0.155,0.155,0,0,0,0,0,0,0.316,1
0.667,0.556,0.292,0.233,0.233,0,0,0,0,0,0,0.18,1
0.317,0.566,0.156,0.137,0.137,0,0,0,0,0,0,0.226,-0.183
0.267,0.586,0.145,0.128,0.128,0,0,0,0,0,0.4,0,-0.183
0.667,0.621,0.358,0.255,0.255,0,0,0,0,0,0.0667,0.0451,1
0.667,0.623,0.442,0.294,0.294,0,0,0,0,0,0,0.0451,1
0.667,0.611,0.551,0.363,0.363,0,0,0,0,0,0,0,1
0.883,0.592,0.768,0.586,0.586,0,0,0,0,0,0,0,1
1,0.546,0.706,0.662,0.662,0,0,0,0,0,0,0.0683,1
1,0.512,0.38,0.411,0.411,0,0,0,0,0,0,0.479,1
1,0.508,0.124,0.147,0.147,0,0,0,0,0,0,0.18,1
1,0.511,0.0562,0.0835,0.0835,0,0,0,0,0,0,0.0451,1
0.867,0.545,0.0251,0.0551,0.0551,0,0,0,0,0,0,0,1
0.667,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.8,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.867,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.562,0.038,0.0948,0.0948,0,0,0,0,0,0.233,0.0902,1
0.667,0.554,0.101,0.202,0.202,0,0,0,0,0,0,0,1
0.667,0.549,0.162,0.258,0.258,0,0,0,0,0,0,0.261,1
0.367,0.556,0.11,0.16,0.16,0,0,0,0,0,0,0,1
0.333,0.557,0.11,0.145,0.145,0,0,0,0,0,0,0.0902,1
0.633,0.55,0.215,0.225,0.225,0,0,0,0,0,0,0.18,1
0.667,0.549,0.26,0.233,0.233,0,0,0,0,0,0,0.0902,1
0.533,0.556,0.234,0.196,0.196,0,0,0,0,0,0,0.271,1
0.55,0.571,0.167,0.142,0.142,0,0,0,0,0,0,0,1
0.8,0.584,0.173,0.145,0.145,0,0,0,0,0,0,0.0902,1
1,0.593,0.188,0.153,0.153,0,0,0,0,0,0,0.226,1
1,0.594,0.23,0.172,0.172,0,0,0,0,0,0,0.135,1
1,0.588,0.285,0.206,0.206,0,0,0,0,0,0,0.0902,1
1,0.585,0.557,0.432,0.432,0,0,0,0,0,0,0,1
1,0.552,0.477,0.458,0.458,0,0,0,0,0,0,0,1
1,0.537,0.208,0.239,0.239,0,0,0,0,0,0,0.209,1
1,0.549,0.0481,0.0779,0.0779,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.549,0.027,0.105,0.105,0,0,0,0,0,0,0.247,1
1,0.51,0.064,0.283,0.283,0,0,0,0,0,0.233,0.225,1
0.728,0.543,0.0715,0.276,0.276,0,0,0,0,0,0,0.414,-0.817
0.667,0.549,0.0854,0.27,0.27,0,0,0,0,0,0,0.114,-0.533
0.667,0.549,0.0983,0.259,0.259,0,0,0,0,0,0,0.173,0
0.394,0.555,0.0709,0.169,0.169,0,0,0,0,0,0,0,0
0.333,0.557,0.0674,0.145,0.145,0,0,0,0,0,0,0.0451,0
0.333,0.557,0.0719,0.142,0.142,0,0,0,0,0,0,0.18,0
0.333,0.557,0.0784,0.141,0.141,0,0,0,0,0,0,0.0902,0
0.333,0.56,0.0837,0.141,0.141,0,0,0,0,0,0,0.18,0
0.333,0.57,0.0956,0.142,0.142,0,0,0,0,0,0,0.0451,-0.9
0.544,0.596,0.183,0.205,0.205,0,0,0,0,0,0,0.294,-0.433
0.917,0.642,0.372,0.33,0.33,0,0,0,0,0,0,0.18,-0.0667
1,0.653,0.548,0.409,0.409,0,0,0,0,0,0,0.0451,1
1,0.636,0.731,0.508,0.508,0,0,0,0,0,0,0.0902,1
1,0.602,0.826,0.639,0.639,0,0,0,0,0,0,0,1
1,0.555,0.517,0.509,0.509,0,0,0,0,0,0,0.0451,1
1,0.533,0.248,0.304,0.304,0,0,0,0,0,0,0,1
1,0.536,0.0658,0.102,0.102,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.554,0.0189,0.0587,0.0587,0,0,0,0,0,0,0.339,1
1,0.526,0.0328,0.123,0.123,0,0,0.506,0.263,0.217,0,0.617,1
0.978,0.524,0.0538,0.232,0.232,0,0,0.28,0,0,0,0.693,-0.0667
0.394,0.563,0.0209,0.0709,0.0709,0,0,0,0,0,0,0,-1
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,-0.467
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.333,0.569,0.0639,0.102,0.102,0,0,0,0,0,0,0.0902,-0.0833
0.356,0.584,0.124,0.151,0.151,0.168,0.0667,0,0,0,0,0.18,-1
0.856,0.637,0.351,0.313,0.313,0.475,0.15,0,0,0,0,0.316,-0.433
1,0.653,0.548,0.409,0.409,0.628,0,0,0,0,0,0.18,1
1,0.635,0.713,0.496,0.496,0.796,0,0,0,0,0,0,1
1,0.59,0.556,0.443,0.443,0.225,0,0,0,0,0,0,1
1,0.556,0.459,0.456,0.456,0,0,0,0,0,0,0,1
1,0.554,0.122,0.166,0.166,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.554,0.0172,0.0503,0.0503,0,0,0,0,0,0,0.113,1
1,0.531,0.021,0.059,0.059,0,0,0,0,0,0,0.451,1
1,0.534,0.0274,0.096,0.096,0,0,0,0,0,0,0.347,1
0.811,0.55,0.0317,0.123,0.123,0,0,0,0,0,0,0.352,1
0.289,0.563,0.0209,0.0709,0.0709,0,0,0,0,0,0,0,-0.817
0,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,-0.383
0.272,0.558,0.0501,0.135,0.135,0,0,0,0,0,0,0.371,0
0.333,0.557,0.0627,0.15,0.15,0,0,0,0,0,0,0.226,0
0.333,0.559,0.0505,0.116,0.116,0,0,0,0,0,0,0.0451,0
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.333,0.565,0.0395,0.0791,0.0791,0,0,0,0,0,0,0.0902,-0.767
0.439,0.574,0.125,0.171,0.171,0,0,0,0,0,0.233,0.316,-0.433
0.939,0.615,0.298,0.316,0.316,0,0,0,0,0,0,0.135,1
1,0.648,0.401,0.355,0.355,0.578,0.45,0,0,0,0,0.316,1
1,0.653,0.548,0.409,0.409,0.154,0,0,0,0,0,0.166,1
1,0.636,0.731,0.508,0.508,0,0,0,0,0,0,0.189,1
1,0.602,0.744,0.567,0.567,0,0,0,0,0,0,0.368,1
1,0.565,0.242,0.246,0.246,0,0,0,0,0,0,0.152,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.554,0.0172,0.0503,0.0503,0,0,0,0,0,0,0.387,1
0.706,0.55,0.0189,0.057,0.057,0,0,0,0,0,0,0.498,-0.0667
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0.0948,-1
0.333,0.548,0.0328,0.129,0.129,0,0,0,0,0,0,0.474,-0.0667
0.228,0.557,0.0336,0.128,0.128,0,0,0,0,0,0,0.0902,0
0,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.106,0.562,0.0331,0.0794,0.0794,0,0,0,0,0,0,0.0902,-0.433
0.439,0.554,0.0912,0.171,0.171,0,0,0,0,0,0,0.226,-0.683
0.667,0.555,0.0896,0.158,0.158,0,0,0,0,0,0,0,1
0.561,0.56,0.0837,0.141,0.141,0,0,0.119,0.263,0.0667,0,0.316,-0.117
0.522,0.574,0.143,0.194,0.194,0,0,0.384,0,0.85,0,0.135,-0.1
0.689,0.602,0.223,0.245,0.245,0,0,0.309,0,0,0,0.2,1
1,0.648,0.401,0.355,0.355,0,0,0.488,0,0,0,0.464,1
1,0.653,0.548,0.409,0.409,0,0,0.78,0,0,0,0.195,1
1,0.635,0.713,0.496,0.496,0,0,0.612,0,0,0,0.0451,1
1,0.59,0.556,0.443,0.443,0,0,0.37,0,0,0,0,1
1,0.556,0.459,0.456,0.456,0,0,0.864,0,0,0,0.0902,1
1,0.546,0.138,0.183,0.183,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.549,0.027,0.105,0.105,0,0,0,0,0,0,0.483,1
0.894,0.527,0.0475,0.204,0.204,0,0,0,0,0,0,0.726,-0.317
0.667,0.554,0.0439,0.163,0.163,0,0,0,0,0,0,0.353,-1
0.394,0.563,0.0222,0.0706,0.0706,0,0,0,0,0,0,0.109,-0.133
0.333,0.558,0.0501,0.135,0.135,0,0,0.0138,0.0702,0,0,0,0
0.333,0.557,0.0627,0.15,0.15,0,0,0.665,0.193,0.217,0,0.271,0
0.333,0.557,0.0674,0.145,0.145,0,0,0.419,0,0,0.233,0.226,0
0.333,0.557,0.0719,0.142,0.142,0,0,0,0,0,0,0.226,0
0.333,0.557,0.0784,0.141,0.141,0,0,0,0,0,0,0.0902,0
0.333,0.56,0.0837,0.141,0.141,0,0,0,0,0,0,0.226,0
0.333,0.57,0.0956,0.142,0.142,0,0,0,0,0,0,0.316,-0.767
0.544,0.599,0.189,0.206,0.206,0,0,0,0,0,0,0,-0.683
0.978,0.646,0.39,0.347,0.347,0,0,0,0,0,0,0,1
0.667,0.624,0.37,0.289,0.289,0,0,0,0,0,0,0.361,1
0.667,0.612,0.493,0.355,0.355,0,0,0,0,0,0,0,1
0.772,0.59,0.604,0.484,0.484,0,0,0,0,0,0,0.112,1
1,0.56,0.243,0.259,0.259,0,0,0,0,0,0,0.175,1
1,0.544,0.142,0.188,0.188,0,0,0,0,0,0,0.352,1
1,0.534,0.0695,0.104,0.104,0,0,0,0,0,0,0.226,1
1,0.531,0.0395,0.0685,0.0685,0,0,0,0,0,0,0.18,1
1,0.531,0.0263,0.0551,0.0551,0,0,0,0,0,0,0.271,1
1,0.562,0.0189,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.551,0.0204,0.061,0.061,0,0,0,0,0,0,0.137,1
1,0.535,0.0263,0.101,0.101,0,0,0,0,0,0,0.308,1
1,0.545,0.0368,0.147,0.147,0,0,0,0,0,0,0.404,1
1,0.551,0.0736,0.208,0.208,0,0,0,0,0,0.233,0.499,1
1,0.549,0.13,0.269,0.269,0,0,0,0,0,0,0.219,1
1,0.546,0.194,0.299,0.299,0,0,0,0,0,0,0.206,1
0.867,0.544,0.234,0.31,0.31,0,0,0,0,0,0,0.336,1
0.667,0.549,0.202,0.24,0.24,0,0,0,0,0,0,0.0768,1
0.617,0.55,0.208,0.221,0.221,0,0,0,0,0,0,0.316,-0.15
0.383,0.556,0.159,0.155,0.155,0,0,0,0,0,0,0.0451,-0.15
0.717,0.556,0.314,0.247,0.247,0,0,0,0,0,0.15,0.0902,-0.283
1,0.582,0.463,0.326,0.326,0,0,0,0,0,0.317,0.0451,1
1,0.621,0.483,0.334,0.334,0,0,0,0,0,0,0,1
1,0.649,0.528,0.358,0.358,0,0,0,0,0,0,0.0902,1
1,0.652,0.654,0.416,0.416,0,0,0,0,0,0,0,1
1,0.634,0.817,0.519,0.519,0,0,0,0,0,0,0,1
1,0.598,0.87,0.65,0.65,0,0,0,0,0,0,0,1
1,0.553,0.639,0.594,0.594,0,0,0,0,0,0,0.238,1
1,0.526,0.268,0.298,0.298,0,0,0,0,0,0,0,1
1,0.552,0.0465,0.0758,0.0758,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.56,0.0294,0.0956,0.0956,0,0,0,0,0,0,0.161,1
1,0.551,0.0736,0.208,0.208,0.492,0.65,0,0,0,0,0.172,1
0.867,0.549,0.13,0.269,0.269,0.333,0.483,0,0,0,0,0.589,-0.4
0.367,0.556,0.0971,0.165,0.165,0,0,0,0,0,0,0.223,-0.217
0.333,0.557,0.102,0.15,0.15,0,0,0,0,0,0,0,0
0.633,0.55,0.193,0.23,0.23,0,0,0,0,0,0,0.135,0
0.717,0.548,0.242,0.248,0.248,0,0,0,0,0,0,0.0902,-0.617
0.783,0.546,0.3,0.265,0.265,0,0,0,0,0,0,0.18,1
0.667,0.556,0.234,0.196,0.196,0,0,0,0,0,0,0.0902,1
0.8,0.582,0.361,0.262,0.262,0,0,0,0,0,0.4,0.135,1
1,0.621,0.483,0.334,0.334,0,0,0,0,0,0.0667,0.18,1
1,0.649,0.528,0.358,0.358,0,0,0,0,0,0,0.18,1
1,0.652,0.654,0.416,0.416,0,0,0,0,0,0,0.124,1
1,0.623,0.682,0.439,0.439,0,0,0,0,0,0,0.249,1
1,0.597,0.762,0.559,0.559,0,0,0,0,0,0,0.248,1
1,0.555,0.452,0.432,0.432,0,0,0,0,0,0,0.272,1
1,0.555,0.119,0.152,0.152,0,0,0,0,0,0,0.0178,1
1,0.565,0.0179,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.554,0.0163,0.0501,0.0501,0,0,0,0,0,0,0.0902,1
1,0.542,0.0163,0.0501,0.0501,0,0,0,0,0,0,0.0451,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.872,0.542,0.0247,0.0853,0.0853,0,0,0,0,0,0,0.223,-0.0667
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,-0.433
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.333,0.562,0.0287,0.0836,0.0836,0,0,0,0,0,0,0,-0.0667
0.522,0.552,0.0813,0.213,0.213,0,0,0,0,0,0,0.0451,-0.433
0.394,0.555,0.0709,0.169,0.169,0,0,0,0,0,0,0,-0.8
0.333,0.557,0.0674,0.145,0.145,0,0,0,0,0,0,0.316,0
0.356,0.556,0.076,0.148,0.148,0,0,0,0,0,0,0.0451,0
0.5,0.553,0.109,0.187,0.187,0,0,0,0,0,0,0.18,0
0.667,0.554,0.151,0.233,0.233,0,0,0,0,0,0,0.18,-0.117
0.772,0.579,0.204,0.263,0.263,0,0,0,0,0,0,0.226,-0.683
0.728,0.603,0.233,0.256,0.256,0,0,0,0,0,0.233,0.18,-0.217
0.772,0.63,0.322,0.288,0.288,0,0,0,0,0,0,0.427,-0.217
1,0.638,0.469,0.354,0.354,0,0,0,0,0,0,0.264,1
0.894,0.63,0.644,0.45,0.45,0,0,0,0,0,0,0,1
0.667,0.59,0.556,0.443,0.443,0,0,0,0,0,0,0,1
0.939,0.561,0.551,0.526,0.526,0,0,0,0,0,0,0.354,1
1,0.562,0.0447,0.0813,0.0813,0,0,0,0,0,0,0.0185,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.554,0.0172,0.0503,0.0503,0,0,0,0,0,0,0.109,1
1,0.512,0.0245,0.0677,0.0677,0,0,0,0,0,0,0.608,1
1,0.503,0.0386,0.142,0.142,0,0,0,0,0,0,0.46,1
0.456,0.556,0.0225,0.0818,0.0818,0,0,0,0,0,0,0.0451,-0.817
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,-0.817
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.333,0.562,0.0321,0.0806,0.0806,0,0,0,0,0,0.317,0,0
0.333,0.557,0.0674,0.145,0.145,0,0,0,0,0,0.617,0.0451,0
0.333,0.557,0.0719,0.142,0.142,0,0,0,0,0,0,0.0451,0
0.333,0.557,0.0784,0.141,0.141,0,0,0,0,0,0,0.587,0
0.333,0.56,0.0837,0.141,0.141,0,0,0,0,0,0,0.0451,0
0.333,0.57,0.0956,0.142,0.142,0,0,0,0,0,0,0.135,-0.2
0.439,0.591,0.152,0.175,0.175,0,0,0,0,0,0.0667,0.271,-1
0.856,0.637,0.351,0.313,0.313,0,0,0,0,0,0.167,0.0902,-0.433
1,0.653,0.548,0.409,0.409,0.379,0.45,0,0,0,0,0.0902,1
1,0.625,0.557,0.393,0.393,0.469,0,0,0,0,0,0.0451,1
1,0.577,0.204,0.175,0.175,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.894,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,-0.3
0.667,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
